region.centroid.col,region.centroid.row,short.line.density.5,vedge.mean,vegde.sd,hedge.mean,hedge.sd,intensity.mean,exred.mean,exblue.mean,exgreen.mean,saturation.mean,hue.mean,binaryClass
74,122,0.0,1.22222,1.24127,1.33333,0.699206,16.1481,-24.4444,36.5556,-12.1111,0.718221,-2.30599,N
35,67,0.111111,2.66667,1.13529,3.83333,1.94079,106.074,-41.8889,58.4444,-16.5556,0.26644,-2.35734,N
245,78,0.111111,1.88889,1.00741,4.05556,5.66296,30.1852,-15.2222,30.4444,-15.2222,0.392034,-2.0667,N
54,126,0.0,0.666667,0.311111,0.5,0.166667,1.40741,-4.22222,6.77778,-2.55556,1.0,-2.22994,N
70,60,0.0,0.944445,1.3963,2.16667,1.36667,23.7778,-4.0,21.6667,-17.6667,0.420823,-1.71313,P
171,187,0.0,2.94445,1.73098,2.66667,2.43128,48.3704,-15.1111,35.2222,-20.1111,0.306725,-1.99855,N
21,147,0.111111,1.94444,1.61852,1.33333,0.844445,6.25926,-1.44444,6.55556,-5.11111,0.464069,-1.58434,N
8,39,0.111111,1.38889,1.12963,1.83333,0.699999,113.37,-32.4444,55.8889,-23.4444,0.222954,-2.19816,N
159,111,0.0,0.444445,0.074074,0.611111,0.151852,5.92593,5.22222,2.88889,-8.11111,0.581349,-0.872666,P
146,140,0.0,1.05556,0.462963,1.0,0.577778,6.33333,4.66667,3.0,-7.66667,0.537017,-0.909267,P
136,92,0.0,8.05555,44.7741,1.0,0.177777,15.4074,-11.2222,21.7778,-10.5556,0.53355,-2.11327,N
74,129,0.0,0.222222,0.02963,0.111111,0.02963,0.518518,-1.55556,3.11111,-1.55556,1.0,-2.0944,N
83,198,0.0,2.38889,1.49691,4.83333,3.00925,59.7778,-20.0,42.6667,-22.6667,0.296314,-2.05057,N
133,96,0.111111,1.0,1.02222,2.77778,3.36296,21.8889,0.666667,16.3333,-17.0,0.406451,-1.53069,P
211,154,0.0,0.111111,0.02963,0.388889,0.062963,0.259259,-0.777778,1.55556,-0.777778,0.555556,-2.0944,N
41,139,0.0,0.055556,0.018519,0.111111,0.02963,1.2963,-3.88889,7.77778,-3.88889,1.0,-2.0944,N
185,186,0.0,2.16667,1.85891,3.0,1.3499,48.2222,-12.6667,32.0,-19.3333,0.290427,-1.95602,N
117,147,0.0,0.611111,0.107407,0.777778,0.562963,6.77778,-4.0,12.6667,-8.66667,0.643678,-1.78339,P
163,177,0.111111,1.16667,0.7,2.5,0.78889,24.5185,-9.88889,-9.22222,19.1111,0.321139,2.12542,N
94,127,0.0,0.777778,0.501849,0.777778,0.688531,2.74074,-6.55556,8.44444,-1.88889,0.915344,-2.40894,N
25,41,0.0,1.0,0.577774,1.5,0.655553,113.407,-28.5556,53.4444,-24.8889,0.208293,-2.13982,N
1,115,0.111111,1.83333,2.38889,2.22222,4.96296,16.5556,-2.66667,15.6667,-13.0,0.425538,-1.54801,P
234,110,0.0,0.833333,0.211111,0.5,0.566667,1.81481,-5.11111,9.22222,-4.11111,0.984127,-2.15251,N
187,75,0.0,1.55556,0.91084,5.66667,4.80278,39.7037,-11.7778,25.5556,-13.7778,0.275059,-2.03643,N
121,60,0.0,2.27778,2.32963,2.88889,2.87407,26.7407,-6.22222,25.4444,-19.2222,0.4223,-1.77611,P
47,96,0.0,0.944445,0.574134,0.833333,0.752772,61.9259,-22.4444,45.2222,-22.7778,0.297221,-2.08911,N
134,148,0.0,0.111111,0.172133,0.055556,0.136083,0.037037,-0.111111,0.222222,-0.111111,0.111111,-2.0944,N
41,101,0.0,1.72222,0.928957,2.05555,1.55516,64.3704,-22.4444,45.2222,-22.7778,0.289362,-2.08957,N
249,178,0.0,2.27778,1.76908,5.22222,4.93363,47.963,-15.8889,32.7778,-16.8889,0.289863,-2.10254,N
191,101,0.0,1.11111,0.779363,1.11111,1.18634,45.037,-18.1111,36.2222,-18.1111,0.322733,-2.0943,N
249,200,0.0,2.55555,2.62185,2.5,1.20646,45.2963,-13.8889,31.4444,-17.5556,0.292784,-2.01665,N
249,173,0.111111,1.66667,1.64654,3.61111,2.11257,55.1852,-19.8889,43.1111,-23.2222,0.321085,-2.04172,N
140,25,0.0,0.999999,1.46667,1.11111,0.118518,128.0,-30.6667,43.0,-12.3333,0.172504,-2.35455,N
140,25,0.0,0.999999,1.46667,1.11111,0.118518,128.0,-30.6667,43.0,-12.3333,0.172504,-2.35455,N
206,80,0.0,4.88889,14.8296,3.83333,36.1222,10.037,-10.4444,15.2222,-4.77778,0.597765,-2.32626,N
36,145,0.0,0.277778,0.196296,1.27778,2.06296,0.851852,-1.55556,1.77778,-0.222222,0.251852,-2.53095,N
161,73,0.0,0.833333,0.505524,0.61111,0.389682,43.8519,-2.55556,14.7778,-12.2222,0.184376,-1.72044,N
7,90,0.0,1.27778,0.854184,2.44444,2.01843,4.66667,-6.33333,3.33333,3.0,0.665344,-3.04418,N
17,110,0.111111,1.27778,1.26296,2.72222,2.9963,3.96296,-7.55556,7.44444,0.111111,0.806658,-2.61865,N
114,193,0.0,3.16667,2.46532,4.5,2.50111,57.8148,-20.1111,44.2222,-24.1111,0.314092,-2.0338,N
244,211,0.0,1.66667,1.33333,2.0,2.31111,13.6296,-8.55556,-2.22222,10.7778,0.374806,2.44102,N
11,200,0.0,3.16667,3.03132,3.94444,2.48029,53.5556,-21.3333,41.3333,-20.0,0.313032,-2.11673,N
103,39,0.0,0.499997,0.299997,1.11111,0.429627,127.519,-32.8889,46.1111,-13.2222,0.184263,-2.35296,N
96,115,0.0,0.388889,0.151852,0.333333,0.177778,6.77778,3.0,5.33333,-8.33333,0.53858,-1.21036,P
197,58,0.0,0.833335,0.62361,1.44444,1.0037,122.259,-35.4444,49.5556,-14.1111,0.204147,-2.35727,N
183,105,0.0,2.11111,1.14074,0.777776,0.651852,65.5556,-16.6667,39.6667,-23.0,0.264986,-1.98948,N
176,118,0.0,0.388889,0.151852,0.722222,0.196296,6.07407,4.77778,2.77778,-7.55556,0.537698,-0.87829,P
69,139,0.0,2.83333,1.77326,2.11111,1.66889,18.0741,-6.22222,13.4444,-7.22222,0.386612,-1.70283,N
95,127,0.0,0.222222,0.074074,0.222222,0.02963,0.62963,-1.88889,3.77778,-1.88889,1.0,-2.0944,N
254,159,0.0,3.55556,7.54074,14.8333,152.7,36.6296,-15.8889,28.7778,-12.8889,0.294845,-2.31687,N
97,123,0.0,1.55556,1.09629,13.2222,108.741,52.8148,-14.4444,33.8889,-19.4444,0.280593,-1.99411,N
82,120,0.0,5.66667,46.9333,5.94444,60.063,6.96296,-10.8889,17.4444,-6.55556,0.822893,-2.24013,N
145,152,0.0,0.722222,1.14342,2.77778,1.10889,25.037,-16.1111,2.22222,13.8889,0.337989,2.73113,N
177,130,0.0,0.055556,0.136083,0.222222,0.272166,1.18519,-1.55556,5.11111,-3.55556,1.0,-1.86115,N
166,180,0.0,1.44444,1.58519,7.33333,45.9556,31.4444,-8.33333,19.0,-10.6667,0.252953,-2.02103,N
249,154,0.0,4.22222,18.163,1.72222,3.17407,4.2963,-5.22222,10.1111,-4.88889,0.815344,-2.09581,N
252,137,0.0,0.888889,0.544331,0.611111,0.712325,0.740741,-1.22222,3.11111,-1.88889,0.75,-2.00761,N
120,227,0.0,1.44444,1.18634,1.88889,0.807373,12.6296,-9.55556,-4.88889,14.4444,0.458364,2.29185,N
27,112,0.0,0.222222,0.344265,0.111111,0.272166,0.148148,-0.444444,0.888889,-0.444444,0.222222,-2.0944,N
182,197,0.111111,2.16667,0.691215,2.38889,1.58348,12.8519,-7.22222,-0.222222,7.44444,0.322069,2.62821,N
52,66,0.111111,1.16667,0.255557,1.83333,2.12223,114.222,-22.0,43.6667,-21.6667,0.174128,-2.09899,N
230,12,0.0,0.888888,0.272164,1.61111,0.975626,119.037,-35.4444,48.8889,-13.4444,0.207675,-2.36887,N
155,68,0.0,3.44444,3.78692,0.166667,0.278887,2.2963,-0.555556,1.77778,-1.22222,0.115741,-1.86115,N
83,53,0.0,0.555555,0.455419,0.722223,0.490652,123.444,-33.3333,44.3333,-11.0,0.187217,-2.39327,N
2,95,0.111111,2.05556,1.34026,0.888891,0.91084,55.6296,-24.5556,48.1111,-23.5556,0.337756,-2.10786,N
214,195,0.0,0.833333,0.65828,2.0,0.966091,46.5556,-16.3333,32.3333,-16.0,0.290299,-2.10138,N
134,104,0.0,2.38889,1.84074,2.66667,3.55556,21.7778,-2.66667,19.6667,-17.0,0.430399,-1.66975,P
231,49,0.0,0.555556,0.385186,0.666669,0.266668,120.704,-37.7778,55.8889,-18.1111,0.223879,-2.31548,N
136,45,0.0,1.22222,1.54441,2.05556,1.52631,53.0741,-14.8889,32.1111,-17.2222,0.259367,-2.0459,N
180,186,0.111111,1.5,1.79815,1.94444,1.78159,49.6296,-13.8889,35.1111,-21.2222,0.306161,-1.95809,N
47,119,0.111111,2.27778,2.27466,1.33333,1.38243,4.37037,-6.77778,7.22222,-0.444444,0.732926,-2.58723,N
99,198,0.0,5.05555,6.434,5.66667,5.79271,58.3333,-19.3333,42.0,-22.6667,0.299654,-2.03587,N
187,135,0.0,3.27778,2.46296,0.833334,0.477778,26.4444,-18.6667,31.6667,-13.0,0.454232,-2.21199,N
137,190,0.0,2.05556,0.742868,2.27778,1.40502,60.4444,-21.0,45.3333,-24.3333,0.308799,-2.04362,N
47,215,0.0,3.11111,1.78471,3.38889,2.40755,17.1852,-8.22222,-4.55556,12.7778,0.341766,2.26609,N
120,136,0.0,0.611111,0.418519,1.0,0.444444,6.25926,4.55556,2.88889,-7.44444,0.529541,-0.924607,P
72,191,0.111111,1.27778,0.507408,3.11111,4.60741,15.1852,-9.22222,-0.888889,10.1111,0.35037,2.54533,N
104,139,0.0,0.333333,0.516398,0.333333,0.516398,0.666667,-2.0,3.33333,-1.33333,1.0,-2.15073,N
7,114,0.0,1.16667,0.788889,2.11111,1.27407,14.5185,4.77778,7.77778,-12.5556,0.408644,-1.17935,P
187,180,0.0,4.05556,2.98453,3.33333,3.19722,62.0741,-21.5556,46.4444,-24.8889,0.306906,-2.04418,N
233,211,0.111111,2.66667,6.08889,1.66667,1.73333,15.4444,-9.0,-0.666667,9.66667,0.335421,2.55496,N
120,74,0.0,0.333335,0.088889,0.500001,0.077778,101.852,-38.2222,64.1111,-25.8889,0.276784,-2.22055,N
73,164,0.0,0.944444,0.574133,1.88889,1.04704,23.1481,-4.11111,-12.1111,16.2222,0.330345,1.7983,N
104,134,0.0,0.5,0.182574,0.833333,0.278887,1.77778,-5.0,6.33333,-1.33333,0.977778,-2.42251,N
151,114,0.0,0.611111,0.196296,1.0,0.533333,6.22222,4.0,3.66667,-7.66667,0.537919,-1.0108,P
221,154,0.111111,4.22222,2.74074,1.27778,0.596296,6.48148,-6.44444,12.8889,-6.44444,0.6248,-2.08798,N
223,185,0.0,0.5,0.349603,2.38889,2.08078,12.963,-4.22222,-9.55556,13.7778,0.445418,1.83885,N
212,48,0.0,0.555555,0.251852,0.555555,0.074074,122.37,-30.4444,47.2222,-16.7778,0.187362,-2.2786,N
149,163,0.0,2.61111,12.1518,14.0,48.8889,41.6667,-18.6667,29.0,-10.3333,0.297547,-2.38444,N
211,206,0.0,0.944445,1.12963,2.16667,1.1,16.0741,-7.55556,-4.55556,12.1111,0.32736,2.25237,N
13,73,0.0,1.38889,0.72963,2.61111,3.12963,19.0741,0.444444,15.1111,-15.5556,0.421504,-1.52425,P
58,113,0.0,3.44444,1.22323,0.722222,0.389682,20.8519,-11.8889,22.7778,-10.8889,0.414807,-2.12569,N
29,78,0.0,0.666665,0.699206,2.61111,2.32299,69.7407,-30.2222,56.1111,-25.8889,0.325487,-2.14554,N
54,138,0.0,0.222222,0.296296,0.388889,0.418519,0.259259,-0.777778,1.22222,-0.444444,0.333333,-2.18144,N
17,85,0.111111,0.888889,0.720082,1.11111,0.720082,1.77778,-4.0,5.0,-1.0,0.912963,-2.37762,N
87,196,0.111111,1.33333,0.869228,2.22222,1.66889,61.5926,-19.7778,42.2222,-22.4444,0.287526,-2.04874,N
131,86,0.0,1.38889,1.21852,1.66667,2.57778,24.2963,-2.22222,21.1111,-18.8889,0.424597,-1.65084,P
242,183,0.0,1.5,0.936898,2.16667,1.79815,15.3704,-8.11111,-8.77778,16.8889,0.420244,2.07587,N
191,119,0.0,1.11111,1.29386,0.944446,0.772202,39.8519,-10.8889,25.1111,-14.2222,0.271717,-2.006,N
128,175,0.0,2.16667,4.21111,2.72222,4.32963,23.7778,-8.66667,-6.0,14.6667,0.284954,2.26354,N
111,235,0.0,1.61111,1.30741,2.72222,2.55185,15.6296,-11.5556,0.777778,10.7778,0.388096,2.67077,N
209,249,0.0,2.44444,2.38519,2.88889,3.80741,8.55556,-1.66667,-3.0,4.66667,0.309022,1.91742,N
100,111,0.0,1.61111,0.907407,1.61111,0.818518,19.9259,-0.444444,14.8889,-14.4444,0.391701,-1.58144,P
98,104,0.0,2.22222,3.62963,1.5,1.32222,18.7037,1.55556,13.5556,-15.1111,0.410009,-1.44664,P
190,105,0.0,1.88889,2.2963,2.16667,1.67778,45.7407,-13.5556,31.7778,-18.2222,0.295992,-1.99608,N
228,114,0.0,0.388889,0.062963,0.833333,0.122222,5.88889,3.33333,4.66667,-8.0,0.56746,-1.15184,P
10,196,0.0,1.22222,1.04704,1.0,0.843274,15.3333,-3.66667,-11.6667,15.3333,0.44058,1.78917,N
38,106,0.0,2.22222,2.51852,2.11111,3.14074,20.0,0.0,15.3333,-15.3333,0.408155,-1.55762,P
228,191,0.0,1.44444,0.620633,2.33333,1.19257,49.2222,-15.6667,34.0,-18.3333,0.289582,-2.04052,N
100,111,0.0,3.72222,20.9518,4.11111,19.4963,4.88889,-8.0,12.6667,-4.66667,0.864664,-2.21647,N
222,38,0.111111,0.555556,0.403687,2.11111,0.68853,113.481,-39.1111,53.8889,-14.7778,0.23576,-2.37,N
149,182,0.111111,3.11111,3.20878,7.0,5.64899,39.8519,-7.88889,22.4444,-14.5556,0.24779,-1.86828,N
151,138,0.0,0.444444,0.074074,0.444444,0.074074,5.44444,4.66667,2.66667,-7.33333,0.56746,-0.880521,P
247,159,0.0,2.55556,5.05185,15.7222,168.952,35.7778,-16.0,27.6667,-11.6667,0.289218,-2.54935,N
156,181,0.0,0.5,0.349603,1.5,0.505525,11.6667,-8.0,-5.66667,13.6667,0.445979,2.20664,N
108,138,0.0,0.277778,0.062963,0.5,0.122222,3.18519,-5.22222,10.4444,-5.22222,0.799603,-2.08783,N
142,33,0.0,0.499999,0.623609,0.500001,0.349603,110.593,-41.4444,54.2222,-12.7778,0.247776,-2.40802,N
66,101,0.111111,0.722223,0.329629,2.22222,0.651852,19.037,1.88889,13.5556,-15.4444,0.410267,-1.45759,P
189,124,0.0,1.27778,0.951853,1.27778,1.35185,38.5926,-8.11111,22.8889,-14.7778,0.271474,-1.9075,N
193,142,0.111111,0.388889,0.062963,1.72222,0.151852,4.81482,5.88889,1.22222,-7.11111,0.646164,-0.675123,P
143,114,0.0,1.5,0.809664,0.388889,0.389682,27.1852,-12.5556,21.7778,-9.22222,0.331888,-2.19642,N
60,181,0.111111,1.66667,1.2,2.66667,2.08889,19.6296,-7.55556,-5.22222,12.7778,0.285691,2.18914,N
25,199,0.0,1.11111,0.607407,1.05556,0.462963,17.5185,-13.2222,1.11111,12.1111,0.393002,2.69011,N
248,200,0.0,1.38889,0.952579,1.77778,1.16746,46.1111,-14.3333,31.3333,-17.0,0.286663,-2.03802,N
21,90,0.0,0.666668,0.044444,0.777779,0.562963,113.481,-22.7778,45.2222,-22.4444,0.179697,-2.09781,N
105,111,0.0,0.388889,0.389682,1.05556,0.443053,60.1852,-20.8889,44.1111,-23.2222,0.299664,-2.058,N
38,200,0.0,3.44444,2.12568,3.44445,1.20493,55.963,-20.8889,42.7778,-21.8889,0.309826,-2.08021,N
136,45,0.0,1.22222,1.54441,2.05556,1.52631,53.0741,-14.8889,32.1111,-17.2222,0.259367,-2.0459,N
100,155,0.0,0.5,0.459468,0.833333,0.349603,23.3333,-10.0,-8.0,18.0,0.31809,2.1694,N
115,183,0.0,0.777778,0.385185,2.0,1.46667,18.1111,-12.3333,-2.33333,14.6667,0.392364,2.4832,N
133,125,0.0,1.44444,2.82963,2.11111,1.31852,66.2593,-15.4444,38.5556,-23.1111,0.259842,-1.9632,N
2,245,0.0,1.88889,2.16296,3.16667,3.27778,6.40741,-0.555556,-1.22222,1.77778,0.191049,1.75665,N
68,80,0.0,1.16667,0.166666,1.72222,1.70741,111.074,-24.5556,48.7778,-24.2222,0.198052,-2.0987,N
163,68,0.0,1.83333,2.21111,1.55556,0.962963,56.7778,-14.3333,34.3333,-20.0,0.265053,-1.98431,N
45,126,0.0,7.0,3.87011,2.55556,1.79712,10.1852,-15.8889,21.1111,-5.22222,0.736431,-2.44984,N
179,101,0.0,0.444448,0.385187,0.611109,0.329633,134.926,-25.4444,36.8889,-11.4444,0.141107,-2.32873,N
176,132,0.0,0.5,0.122222,0.944444,0.32963,5.74074,5.11111,1.44444,-6.55556,0.529982,-0.726018,P
78,99,0.0,1.61111,8.01852,3.05556,14.7741,4.14815,-9.11111,14.5556,-5.44444,0.9109,-2.25567,N
9,80,0.0,2.94444,13.7519,16.6667,71.5111,23.6296,-18.8889,24.1111,-5.22222,0.514254,-2.43151,N
23,55,0.0,2.22222,3.67407,1.77778,0.785185,23.4444,-5.33333,23.0,-17.6667,0.43507,-1.77116,P
204,25,0.0,0.611111,0.329628,0.833333,0.477775,102.481,-43.4444,69.5556,-26.1111,0.299583,-2.25341,N
124,191,0.0,3.5,2.73861,3.27778,2.80013,59.7407,-20.5556,45.1111,-24.5556,0.313611,-2.03548,N
200,31,0.0,2.11111,1.22323,5.05556,2.67845,11.2593,-8.77778,15.8889,-7.11111,0.500944,-2.17195,N
6,217,0.0,2.11111,5.0963,3.94444,12.5074,14.5556,-9.33333,-3.66667,13.0,0.39534,2.36387,N
78,108,0.0,0.833333,0.433333,1.61111,1.17407,17.1111,5.66667,8.33333,-14.0,0.378839,-1.16952,P
80,83,0.111111,1.66667,1.77778,1.5,0.566666,49.4444,-11.3333,27.6667,-16.3333,0.249679,-1.97362,N
226,233,0.0,2.77778,1.31852,1.77778,1.0963,11.7037,-10.1111,-2.11111,12.2222,0.473944,2.47661,N
18,66,0.0,8.66667,9.08968,10.9444,5.28905,39.8889,-22.6667,29.0,-6.33333,0.350169,-2.43063,N
205,190,0.0,1.27778,0.998145,1.61111,1.12382,49.4815,-14.1111,33.5556,-19.4444,0.290788,-1.9876,N
88,211,0.222222,1.38889,0.879815,2.44444,1.45551,10.8148,-5.77778,-9.44444,15.2222,0.524328,1.94083,N
141,62,0.0,1.88889,2.11852,3.38889,6.37407,27.3704,-10.7778,30.8889,-20.1111,0.450305,-1.88841,P
169,102,0.0,1.0,0.355555,0.888889,0.296295,58.2222,-14.3333,34.3333,-20.0,0.25976,-1.98558,N
135,185,0.111111,2.22222,2.81004,2.27778,1.28956,47.963,-11.5556,28.1111,-16.5556,0.259189,-1.9821,N
4,208,0.111111,2.33333,1.76383,2.44444,1.69531,14.7778,-8.0,-7.66667,15.6667,0.429398,2.11262,N
238,59,0.0,0.833335,0.459466,1.05556,0.680412,121.704,-37.4444,51.8889,-14.4444,0.214204,-2.36422,N
149,64,0.0,1.5,1.14444,1.38889,0.462963,24.0741,-4.22222,23.4444,-19.2222,0.446354,-1.72489,P
233,154,0.0,3.72222,11.6185,0.666666,0.577778,33.0,-23.6667,40.6667,-17.0,0.458785,-2.20265,N
165,99,0.0,0.888891,0.474074,0.777779,0.474074,93.4074,-43.2222,73.7778,-30.5556,0.330418,-2.20776,N
223,190,0.0,2.0,1.0328,2.05556,1.46692,46.8889,-14.6667,32.6667,-18.0,0.292226,-2.02513,N
38,103,0.0,0.888889,1.05185,1.94444,1.3963,58.1852,-14.5556,34.1111,-19.5556,0.257014,-1.99759,N
215,123,0.0,0.333333,0.133333,0.666667,0.044444,1.37037,-4.11111,7.22222,-3.11111,1.0,-2.16987,N
58,124,0.111111,1.11111,1.14074,0.555556,0.474074,1.14815,-3.11111,4.88889,-1.77778,0.984127,-2.18129,N
35,132,0.0,0.5,0.077778,0.222222,0.162963,5.37037,5.22222,2.22222,-7.44444,0.593254,-0.808383,P
189,187,0.0,1.22222,1.0037,3.05556,2.38902,48.5185,-13.2222,34.1111,-20.8889,0.305755,-1.94747,N
198,185,0.0,1.33333,1.22927,2.5,1.65664,50.2222,-14.3333,33.3333,-19.0,0.285554,-2.00718,N
147,182,0.0,2.27778,1.70511,2.94444,1.59745,43.5926,-9.77778,26.8889,-17.1111,0.278669,-1.91917,N
91,19,0.0,1.0,0.760118,1.44445,0.779364,126.667,-33.6667,47.3333,-13.6667,0.189527,-2.35283,N
155,27,0.0,1.05556,0.240737,1.44445,0.25185,137.519,-14.8889,27.1111,-12.2222,0.098472,-2.14672,N
42,63,0.111111,1.5,1.1,1.94444,2.46296,22.3704,-6.11111,21.8889,-15.7778,0.422651,-1.81389,P
58,217,0.0,1.38889,1.06284,1.66667,1.3499,11.9259,-6.44444,-8.77778,15.2222,0.486598,2.00664,N
124,29,0.0,1.0,0.711108,1.05555,0.907417,128.444,-27.6667,43.3333,-15.6667,0.165616,-2.27113,N
189,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
212,152,0.0,5.0,7.64444,2.38889,3.26296,26.5556,-18.6667,33.3333,-14.6667,0.46343,-2.16573,N
221,50,0.0,0.444445,0.544332,1.44444,0.688533,122.074,-36.5556,53.1111,-16.5556,0.213809,-2.32568,N
227,196,0.0,2.61111,2.36095,3.55556,1.69531,47.1852,-15.2222,33.1111,-17.8889,0.292469,-2.03949,N
160,110,0.0,0.833333,0.691214,0.444444,0.272165,31.6296,-13.2222,23.1111,-9.88889,0.307444,-2.18724,N
196,124,0.0,0.222222,0.02963,0.833333,0.388889,6.22222,4.0,3.66667,-7.66667,0.542108,-1.01148,P
224,63,0.0,0.777776,0.296294,0.666668,0.177777,120.222,-35.3333,52.0,-16.6667,0.211484,-2.31588,N
226,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
178,138,0.0,0.111111,0.172133,0.055556,0.136083,1.37037,-1.11111,5.22222,-4.11111,1.0,-1.75502,N
234,164,0.0,0.5,0.211111,3.0,8.04445,13.6667,-6.0,4.0,2.0,0.29915,2.87512,N
88,180,0.0,1.5,0.936898,3.83333,2.88868,50.4074,-15.5556,35.7778,-20.2222,0.300918,-2.00872,N
174,178,0.0,1.38889,2.68518,5.0,10.4,19.5556,-7.66667,-4.33333,12.0,0.298962,2.27413,N
250,196,0.0,1.5,1.50185,2.27778,1.21868,47.7778,-15.3333,33.0,-17.6667,0.289138,-2.046,N
214,79,0.0,1.27778,0.862963,1.33333,0.533333,4.85185,-8.55556,13.1111,-4.55556,0.791667,-2.28898,N
210,47,0.0,0.5,0.211113,0.666667,0.488889,97.1111,-43.6667,73.0,-29.3333,0.320097,-2.22322,N
84,51,0.0,1.77778,1.62963,2.66667,0.888889,25.7407,-9.22222,28.1111,-18.8889,0.446118,-1.87303,P
155,138,0.0,2.0,0.666661,1.05555,0.41852,69.4815,-16.7778,39.2222,-22.4444,0.248998,-1.99905,N
121,123,0.0,1.55556,2.47407,0.888889,1.0963,6.96296,2.77778,4.44444,-7.22222,0.475,-1.18068,P
181,115,0.0,0.222224,0.02963,1.44445,1.22964,132.778,-28.6667,37.6667,-9.0,0.152134,-2.40548,N
47,89,0.0,0.555556,0.172133,3.61111,3.83792,14.2222,-12.0,23.6667,-11.6667,0.548825,-2.10731,N
217,115,0.0,1.16667,0.344445,0.555555,0.385185,1.88889,-5.0,8.33333,-3.33333,0.962963,-2.2166,N
97,123,0.0,0.388889,0.018519,0.166667,0.077778,1.14815,-3.44444,6.88889,-3.44444,1.0,-2.0944,N
134,54,0.0,0.611112,0.646931,1.22222,1.0037,124.37,-35.1111,50.8889,-15.7778,0.202708,-2.32866,N
142,111,0.0,1.11111,0.45542,0.555555,0.344265,28.7407,-12.5556,21.4444,-8.88889,0.315484,-2.20267,N
11,50,0.111111,1.77778,1.00369,1.11111,0.91084,109.259,-46.1111,63.2222,-17.1111,0.2797,-2.37202,N
217,145,0.0,0.555556,0.162963,0.722222,0.062963,5.2963,3.11111,3.77778,-6.88889,0.564153,-1.06897,P
72,235,0.111111,2.83333,1.74801,5.27778,3.137,15.0741,-9.22222,-0.222222,9.44444,0.347481,2.58602,N
247,50,0.0,0.444443,0.272166,0.777779,0.344264,121.185,-35.8889,53.1111,-17.2222,0.213538,-2.31231,N
248,149,0.0,1.16667,0.788889,1.05556,0.640741,19.0,-13.6667,2.33333,11.3333,0.363717,2.74165,N
151,101,0.0,9.61111,6.53679,0.5,0.349603,31.1852,-11.8889,24.7778,-12.8889,0.327288,-2.05839,N
153,208,0.0,2.44444,2.42963,1.94444,3.08519,16.8519,-11.5556,-2.55556,14.1111,0.396909,2.48329,N
44,79,0.0,0.444444,0.344265,0.777779,0.403686,107.741,-41.5556,56.4444,-14.8889,0.258079,-2.37797,N
215,89,0.222222,1.88889,1.58698,2.33333,1.72562,18.037,-10.7778,21.2222,-10.4444,0.43138,-2.10229,N
226,90,0.0,0.777778,0.620633,0.388889,0.250924,7.18518,-6.22222,14.7778,-8.55556,0.641018,-1.98955,N
101,121,0.111111,0.666667,0.843274,1.5,0.888194,3.40741,-6.88889,7.77778,-0.888889,0.843518,-2.51916,N
226,176,0.0,3.05555,3.27561,2.38889,2.87067,56.9259,-19.4444,43.5556,-24.1111,0.315862,-2.02178,N
159,138,0.0,0.166667,0.166667,0.333333,0.133333,2.66667,-4.66667,9.66667,-5.0,0.826852,-2.07782,N
242,81,0.0,1.5,1.14445,1.22222,0.740742,38.2593,-11.1111,26.8889,-15.7778,0.300796,-1.98457,N
96,196,0.0,3.5,1.26051,7.38889,3.67826,63.5185,-22.5556,46.7778,-24.2222,0.301586,-2.07044,N
13,142,0.0,0.388889,0.062963,1.27778,0.151852,4.59259,4.88889,1.88889,-6.77778,0.630159,-0.776334,P
88,71,0.111111,1.44444,0.785185,4.5,5.67778,22.3333,-1.66667,18.6667,-17.0,0.416299,-1.63686,P
140,125,0.0,0.666667,0.222222,2.66667,3.77778,3.92593,-7.11111,11.5556,-4.44444,0.853199,-2.23424,N
194,57,0.0,0.611109,0.418515,1.16667,0.38889,135.963,-18.2222,30.7778,-12.5556,0.111695,-2.21505,N
68,117,0.0,0.444444,0.207407,1.61111,2.15185,19.8889,2.33333,12.6667,-15.0,0.381277,-1.42009,P
120,102,0.0,0.777778,0.162964,0.666667,0.177779,63.4815,-20.1111,40.8889,-20.7778,0.26938,-2.08304,N
162,237,0.111111,2.27778,1.14342,2.66667,2.56472,13.2222,-7.0,-9.66667,16.6667,0.472826,1.99038,N
40,142,0.0,0.277778,0.136083,0.222222,0.172133,1.22222,-3.33333,7.0,-3.66667,1.0,-2.05616,N
135,104,0.0,0.944445,0.107409,2.0,0.711111,63.6296,-16.2222,38.7778,-22.5556,0.267219,-1.98657,N
97,46,0.0,1.66667,1.61933,2.22222,1.40897,62.3333,-27.3333,50.3333,-23.0,0.326719,-2.1523,N
124,201,0.0,1.94444,1.95978,2.05556,1.30668,17.8889,-11.6667,-9.0,20.6667,0.439718,2.17699,N
221,111,0.0,0.611111,0.240741,0.388889,0.240741,1.33333,-4.0,8.0,-4.0,1.0,-2.0944,N
177,76,0.0,1.38889,1.35674,15.0,11.4814,29.8148,-3.44444,10.8889,-7.44444,0.200662,-1.90362,N
102,203,0.0,0.666667,0.760117,1.33333,0.894427,9.77778,-7.0,-10.0,17.0,0.591826,1.98479,N
