V1,V2,V3,V4,V5,Class
2.444,-1.11,-1.827,0.137,-0.576,1
-0.808,-0.487,1.083,-1.426,-0.137,1
0.236,0.678,-1.204,-0.205,-0.427,1
-0.767,-0.278,1.262,-1.285,-0.591,1
-0.515,-0.865,1.137,1.245,-0.796,1
-0.614,-0.115,1.667,0.6,-0.778,1
-0.522,-0.006,0.86,0.376,-0.753,2
0.681,1.096,-1.233,-0.188,0.189,1
-0.571,0.13,1.384,0.92,1.845,2
0.345,1.177,-1.2,-0.156,-0.407,1
-0.855,-1.061,-0.347,1.513,-1.513,1
-0.098,1.413,0.836,-1.018,-0.497,1
-0.781,-1.062,-0.268,1.277,-0.137,1
-0.266,-0.336,0.817,1.109,2.367,2
-0.796,-1.312,-0.992,-1.333,2.004,2
2.368,-1.017,-0.95,-0.363,0.036,1
-0.765,-0.854,-0.122,1.156,1.69,2
-0.524,-0.916,1.154,0.944,0.871,2
0.758,0.758,-1.164,-0.669,-0.265,1
-0.097,-0.598,1.151,2.237,-1.096,2
-2.17,0.368,-1.823,-1.01,-0.137,1
-1.887,-0.44,-1.139,-0.072,-0.921,1
0.094,0.133,-0.473,-0.626,-0.253,1
2.728,-1.765,-0.599,-0.608,0.01,1
2.794,-1.906,-0.968,-0.383,-0.262,1
-0.416,1.034,-1.246,-0.706,-0.291,1
0.541,1.318,0.496,-0.937,0.248,2
-0.465,2.158,-1.479,0.022,-0.538,1
-0.213,-0.686,1.243,1.423,1.124,2
-0.088,0.034,1.286,-1.036,0.459,1
-0.732,-0.837,0.129,1.966,-1.208,1
-0.562,-0.07,1.29,0.818,-1.377,2
-0.723,-0.684,0.437,1.496,-1.028,2
-1.09,-2.164,1.062,-1.952,-0.137,1
-0.655,-1.018,0.006,0.713,1.23,2
-0.781,-0.794,-0.338,0.392,-0.137,2
2.436,-0.604,-1.008,-0.168,-0.298,1
-0.469,-1.011,0.182,0.89,1.21,1
-0.465,-0.773,0.391,0.811,0.826,2
-0.299,1.55,-1.473,0.043,0.716,2
-0.326,1.59,0.215,0.141,-0.471,1
-0.63,-0.147,1.482,-1.553,1.61,2
-0.761,-0.071,0.531,0.088,-0.481,1
0.56,0.142,1.13,-1.156,-0.466,2
-0.518,0.008,2.082,0.851,-0.789,1
-0.278,2.017,-1.508,-0.821,-0.43,1
0.302,-0.422,1.893,-1.315,0.529,2
0.962,-0.809,1.63,-1.229,-0.52,1
0.378,0.701,-1.311,-0.705,-0.32,1
-0.863,-1.082,-0.324,-1.176,-1.919,1
0.754,-0.586,-0.977,-0.366,0.002,1
2.753,-1.788,-0.934,-0.582,-0.037,1
-0.867,-1.041,-0.493,0.03,-0.137,1
-0.451,1.005,-1.286,-0.22,0.107,1
-0.573,0.378,-0.042,-0.157,-0.137,1
-0.396,-1.059,1.217,2.536,-1.313,2
-0.83,-0.991,-0.145,1.836,-1.235,2
-0.783,-0.338,0.135,0.861,-0.137,2
1.451,-0.653,-0.991,-0.599,-0.065,1
0.289,-0.89,1.163,0.482,-0.57,2
-0.111,-0.629,1.619,-1.338,0.559,1
0.892,0.118,-1.05,-0.354,0.092,1
0.651,-0.201,-0.303,-0.658,0.261,1
-0.695,-0.971,-0.087,1.688,-0.137,2
-0.862,-1.078,-0.271,0.262,-0.137,1
-0.525,2.085,-1.561,0.096,1.048,1
2.22,-1.13,-0.619,-0.222,-0.282,1
-0.708,-0.681,0.18,1.368,-0.137,1
-0.057,1.735,-1.328,-0.74,-0.389,1
-0.508,0.016,0.568,0.234,-0.531,1
-0.64,1.779,-1.311,-0.191,0.135,1
1.997,-0.814,0.853,-0.947,-0.372,1
-0.545,1.149,0.325,-1.276,2.178,1
0.215,-0.86,0.911,1.89,1.111,2
-0.316,-0.761,1.285,-1.267,-0.764,2
-0.484,0.904,-1.213,-0.722,-0.304,1
0.084,1.953,0.035,0.173,0.614,1
-0.82,-0.875,-0.034,0.41,-0.137,2
-0.012,0.716,1.355,-1.169,-0.137,1
3.444,-0.784,-0.974,-0.63,-0.234,1
-0.537,0.65,0.458,0.053,-0.465,1
-0.012,2.094,-1.46,0.28,-0.588,1
0.357,-0.785,-0.473,-0.204,-0.442,1
-0.304,-0.998,1.273,-1.124,0.628,2
-0.565,0.27,1.697,-1.336,-0.137,1
1.654,-1.758,-0.377,1.444,-0.924,1
-0.342,-0.334,1.139,-1.236,0.493,1
-0.623,-0.607,0.539,0.813,-0.795,2
-0.544,0.883,-0.167,-0.107,-0.371,1
-0.566,1.794,-1.351,-0.736,0.195,1
0.192,1.425,-1.139,-0.687,-0.316,1
-0.857,-1.068,-0.379,0.404,-0.137,1
0.018,0.749,-1.245,-0.682,-0.137,1
-0.053,-0.255,1.407,-1.319,1.247,2
0.634,0.161,-1.155,-0.66,-0.01,1
-0.628,0.451,0.109,-0.085,-0.342,1
1.143,-0.476,0.635,0.566,0.775,1
2.483,-0.072,-0.361,0.084,-0.415,1
-0.709,-0.945,-0.268,-1.418,-0.137,2
-0.79,-1.13,-0.221,1.272,3.011,2
-0.593,-0.889,0.742,1.378,2.877,2
0.108,-0.55,0.139,1.277,0.842,2
0.924,1.246,-1.242,-0.224,0.148,1
-0.615,0.865,0.717,0.468,-0.137,1
2.09,-1.019,-0.52,-0.241,-0.582,1
0.53,0.582,-1.101,-0.64,0.043,1
-0.66,-0.747,0.989,-1.342,3.584,2
-0.797,-0.91,-0.15,2.019,-0.137,1
-0.616,-0.041,2.171,-1.325,-0.671,1
-0.618,-0.581,-0.13,1.561,2.608,1
-0.427,-0.588,-0.261,0.852,1.569,2
-0.639,2.181,-1.399,1.034,-0.833,1
0.394,1.33,0.586,-0.812,-0.36,2
0.149,-0.17,-0.466,-0.628,-0.011,1
-0.793,-0.594,0.444,1.877,-0.137,1
1.687,1.131,-0.229,0.018,0.235,1
-0.708,0.168,1.878,-1.465,-0.722,1
-0.836,-0.74,-0.51,0.428,2.578,2
1.76,-0.713,-0.942,-0.34,-0.226,1
-1.077,-0.826,0.212,1.543,-1.636,1
-0.167,1.045,-1.326,-0.772,-0.344,1
-0.523,-0.528,0.133,1.543,-1.942,2
0.448,0.552,-1.13,-0.281,-0.287,1
2.053,-0.926,-0.969,-0.596,0.07,1
-0.777,-0.861,0.076,0.582,1.596,2
-0.72,-0.64,0.876,1.188,2.445,2
0.346,1.872,0.044,-0.857,-0.404,2
-0.585,-0.534,1.284,-1.612,-0.793,1
-0.615,-0.682,0.738,2.136,-1.085,1
2.174,-1.855,-0.948,-0.602,0.006,1
-2.934,-2.982,-0.339,-0.247,-0.137,1
-0.268,-0.709,0.742,0.108,0.516,2
0.108,-0.263,-0.164,0.514,1.299,2
-0.092,2.286,-1.658,-0.02,0.181,1
-0.302,0.845,-0.028,-0.056,0.212,1
-0.633,0.007,1.712,-1.318,-0.137,2
1.208,-0.214,0.34,-0.864,0.2,1
0.443,-0.328,-1.077,-0.338,0.039,1
-0.584,-0.603,0.798,1.521,1.89,1
-0.565,0.613,0.72,0.315,-0.54,1
0.194,-0.182,1.097,0.352,-0.618,1
2.666,-1.826,-0.939,-0.592,-0.229,1
-0.709,-0.075,1.229,-1.2,-0.137,1
-0.477,-0.594,1.265,0.682,2.007,2
2.592,-0.632,-0.333,0.194,-0.466,1
-0.486,1.438,-1.481,-0.801,0.216,1
-0.281,0.788,-1.298,-0.743,-0.137,1
-0.601,0.366,0.562,-1.113,-0.137,1
-0.527,-0.001,0.893,1.468,-0.137,2
-0.081,0.127,0.799,-1.053,-0.418,2
-0.784,-0.263,-0.146,1.118,-0.137,2
-0.687,-0.166,1.15,-1.198,-0.137,1
-0.821,-0.757,-1.544,2.103,-1.597,2
-0.806,-0.628,-0.511,0.152,-0.137,2
-0.453,1.507,0.344,-1.105,-0.137,1
-0.848,-0.783,-0.164,0.576,1.371,1
0.585,-0.124,-0.39,-0.035,-0.823,1
-0.662,-0.891,1.544,0.543,0.934,1
0.041,1.043,-1.219,-0.108,-0.483,1
-0.726,-0.98,-0.071,1.951,2.456,2
0.294,-0.434,1.936,-1.339,-0.785,2
-0.796,-0.395,1.577,-1.427,-0.696,1
-0.823,-0.876,-1.785,1.519,-1.516,2
-0.462,-0.009,1.162,-1.196,-1.047,2
0.873,0.213,-1.067,-0.338,-0.274,1
-0.064,1.771,-1.311,-0.775,-0.366,1
-0.736,-0.153,0.817,-1.21,-0.501,1
-0.81,-0.791,0.091,2.633,-1.52,1
0.339,-0.622,-0.967,-0.389,0.027,1
-0.142,-0.254,1.272,0.554,2.447,2
-0.489,-0.258,1.796,0.628,0.58,2
-0.64,0.643,0.412,0.044,-0.444,1
3.133,-0.829,-0.535,0.261,-0.416,1
2.329,-0.634,0.614,-0.827,-0.316,1
0.976,1.18,-1.23,-0.217,0.144,1
1.833,-1.085,-0.928,-0.567,-0.061,1
-0.576,-0.214,0.436,0.465,-0.494,1
-0.438,-0.316,1.066,0.683,1.474,2
0.366,0.434,0.324,0.001,0.907,1
-0.784,-0.574,0.874,1.782,-0.137,1
2.6,-1.058,0.441,-0.779,-0.314,1
-0.359,0.908,-0.202,-0.161,-0.366,1
-0.826,-0.96,0.12,0.45,-0.137,2
-0.887,-1.192,-0.428,-1.037,-0.137,1
0.615,1.573,-1.316,-0.751,-0.333,1
-1.017,-1.028,-0.416,0.159,-1.618,1
-0.454,-0.033,1.9,-1.502,0.946,2
-0.797,-0.973,-0.355,-0.803,-0.137,2
0.309,0.072,-0.444,-0.642,-0.003,1
-0.715,-0.74,0.151,1.575,-0.95,1
-0.306,-0.013,1.806,-1.283,-0.624,2
1.969,-1.133,-0.636,-0.231,-0.255,1
-0.168,0.289,0.62,0.334,1.388,1
0.188,0.364,0.78,0.971,-1.174,2
-0.286,-0.339,0.39,0.956,2.994,2
3.042,-1.846,-0.678,-0.594,-0.229,1
-1.255,-0.752,0.114,0.964,-1.896,2
-0.553,0.633,1.692,-1.288,-0.628,1
-1.185,-2.139,0.809,1.79,-1.217,1
-1.055,-1.873,-1.713,-2.108,-1.504,2
-0.154,0.719,-0.138,-0.026,-0.634,2
-0.798,-1.01,-0.26,1.262,-0.137,2
2.437,-1.057,-0.518,-0.313,-0.278,1
-0.455,0.628,-1.196,-0.726,-0.344,1
-0.309,1.955,-1.288,-0.77,0.193,1
2.147,-0.746,-0.347,0.82,-0.649,1
-0.716,0.603,-0.1,-0.079,-0.137,1
2.182,-1.152,-0.694,-0.353,-0.234,1
-0.35,1.763,0.156,-0.892,-0.426,1
0.288,1.827,-1.288,-0.754,0.305,1
0.093,1.11,-1.25,-0.754,0.299,1
-0.225,1.035,0.365,-0.902,-0.427,1
1.029,-0.093,0.42,0.393,-1.086,2
-0.334,2.479,-1.475,0.179,-0.137,1
0.285,-2.668,-1.416,1.507,-1.149,1
0.226,0.656,1.31,-1.079,-0.44,2
1.91,-1.135,-0.687,-0.406,-0.031,1
-0.447,1.404,0.284,0.136,-0.649,1
-0.019,-1.014,1.372,-1.179,0.733,2
0.85,1.573,-1.325,0.156,0.407,1
-0.714,0.082,0.687,-1.011,-0.137,1
-0.644,0.711,0.064,0.003,-0.439,1
-0.525,1.102,0.355,0.295,-0.657,1
-0.153,0.205,0.103,-0.863,0.157,1
0.095,1.772,0.069,-0.843,-0.394,1
0.356,0.42,-1.218,-0.674,-0.137,1
-0.494,0.455,0.09,0.062,0.383,2
-0.655,0.557,0.642,0.467,-0.137,1
0.622,2.138,0.116,-0.064,-0.137,1
0.903,-0.8,-0.638,-0.309,-0.006,1
-0.392,1.091,0.798,0.26,-0.579,1
0.901,-0.801,-0.638,-0.309,-0.006,1
2.027,0.212,-0.442,-0.01,0.426,1
-0.626,0.305,2.5,-1.622,-0.766,1
-0.134,-0.344,-1.11,-0.317,-0.305,1
-0.792,-0.983,-0.326,1.404,1.533,2
-0.454,-0.253,0.463,2.379,1.738,2
-0.682,-0.915,0.374,-1.69,3.985,2
0.8,-0.521,1.937,-1.13,-0.601,2
0.455,-0.784,-1.078,-0.276,-0.296,1
-0.806,-0.92,0.511,2.441,-0.137,1
-0.542,0.088,1.316,-1.379,-0.137,1
0.803,0.35,-0.305,-0.145,-0.43,1
1.919,-0.025,-1.124,-0.314,0.35,1
2.299,-1.144,0.56,-0.895,0.379,1
2.636,-0.89,-0.972,-0.372,-0.008,1
-0.196,-0.026,0.639,0.745,2.474,2
0.2,1.623,-0.048,0.507,-0.608,2
-1.087,-0.751,0.148,1.651,-1.574,2
-0.698,0.005,0.077,0.719,0.851,2
3.272,-0.283,-0.982,-0.561,-0.209,1
-0.72,-0.981,0.019,2.011,-0.137,2
-0.581,-0.231,2.344,-1.706,-1.009,1
-0.836,-0.919,0.359,2.445,-0.137,1
2.435,-1.057,-0.518,-0.314,-0.278,1
-0.698,-0.24,1.971,-1.568,-0.137,1
-0.583,-0.032,-0.004,1.24,-1.414,2
2.2,-0.392,-1.067,-0.594,-0.224,1
-0.714,-0.162,0.575,0.125,-0.564,1
0.461,-0.185,-1.086,-0.603,-0.241,1
-0.327,-0.182,0.882,-1.139,-0.601,2
0.023,0.051,0.764,-1.013,-0.38,2
-0.191,0.907,0.921,-0.991,-0.466,1
-0.704,-0.358,-0.089,1.629,-1.257,2
1.348,0.138,-1.154,-0.204,-0.301,1
1.341,1.225,-1.272,-0.673,-0.29,2
0.15,1.276,-1.26,0.0,1.89,1
-0.852,-0.792,-1.55,2.488,-0.137,1
-0.474,0.654,0.438,0.138,-0.137,1
2.188,-1.739,-0.655,-0.387,-0.0,1
0.308,-0.797,1.299,1.086,1.706,2
-0.259,-1.26,0.877,0.583,-1.125,2
-0.791,-0.557,-0.454,0.209,-0.137,2
1.51,-0.906,-0.713,-0.382,-0.224,1
-0.263,1.232,-0.143,-0.026,-0.137,1
-0.734,-0.852,-0.164,1.953,1.579,1
-0.703,-0.573,0.078,1.872,-0.137,2
-0.068,1.525,-1.547,-0.779,0.125,1
-0.661,-0.347,0.963,-1.446,2.131,2
-0.027,-0.051,0.062,0.02,1.409,2
-0.276,2.341,-1.379,0.381,-0.572,1
0.498,-0.284,-0.449,-0.239,0.091,1
-0.753,-0.729,0.95,0.566,-0.925,2
-0.775,-0.818,-0.327,0.383,-0.137,2
-0.783,-0.825,0.166,1.818,-0.934,2
0.487,-0.365,-1.098,-0.371,-0.241,1
-0.114,0.657,-0.354,-0.169,-0.662,1
-0.301,2.171,-1.4,-0.121,0.637,1
-0.806,-0.944,0.43,2.4,-0.137,1
0.754,0.384,-0.351,1.22,-0.899,1
-0.014,0.944,-1.378,-0.736,-0.331,1
-0.498,0.216,0.31,0.031,-0.137,1
-0.751,-0.236,2.055,-1.44,0.642,1
-0.424,3.106,-1.515,-0.944,-0.397,1
-0.662,1.684,-1.474,0.282,2.119,1
-0.396,2.436,-1.508,-0.867,-0.4,1
-0.646,-0.797,0.082,-1.222,3.281,1
-0.739,-0.189,1.859,-1.376,-0.814,1
0.069,-0.634,1.28,1.88,-1.04,2
-0.579,0.31,1.374,-1.226,-0.828,1
-0.599,0.444,-0.226,-0.173,-0.323,1
-0.731,-0.241,1.615,-1.389,-0.137,1
-0.484,2.114,-1.468,0.01,-0.466,1
-0.453,-0.777,0.276,2.542,-1.433,1
-1.146,-2.396,-2.026,-1.12,-0.137,1
2.135,-0.337,-0.554,-0.396,-0.226,1
-0.814,-0.57,-0.294,1.034,-1.317,2
-0.062,1.919,-1.419,-0.8,-0.372,1
2.753,-0.735,-0.486,0.112,-0.451,1
-0.815,-0.711,-0.548,0.006,1.38,2
-0.722,-0.835,1.56,-1.28,0.426,1
-0.73,-0.74,0.275,0.384,1.948,2
-0.683,-0.511,1.57,-1.372,0.538,1
-0.488,-0.437,1.086,0.908,-1.381,2
-0.743,-0.632,-0.256,0.493,-0.137,2
0.827,-0.212,-0.992,-0.591,-0.022,1
-0.189,0.592,-0.287,-0.717,-0.137,1
-0.475,-0.614,1.464,0.553,-0.92,2
-0.706,1.139,-1.463,-0.131,0.177,1
0.927,0.373,-1.283,0.107,0.828,2
0.011,1.353,0.536,0.107,-0.406,2
-0.569,1.72,-1.392,-0.839,-0.369,1
-0.407,-0.836,1.004,1.156,2.621,2
3.076,-0.943,-0.946,-0.586,-0.21,1
-0.12,0.578,0.095,-0.217,0.092,1
-0.113,-0.193,0.722,-1.674,2.412,2
1.756,1.054,-1.12,-0.679,-0.282,1
0.838,-0.819,-0.923,-0.395,-0.014,1
0.414,-0.06,1.674,-1.089,-0.63,2
-0.561,0.078,0.828,0.379,-0.93,2
-0.295,0.817,0.268,-1.153,3.13,1
-0.234,1.649,0.288,-0.04,-0.137,1
-0.526,0.516,0.049,-0.034,-0.137,1
-0.737,-0.575,0.486,0.391,-0.502,2
-0.826,-0.66,-0.478,0.226,-0.137,2
1.25,0.325,-1.236,-0.267,-0.356,1
-0.825,-0.554,1.063,-1.431,0.617,1
-0.006,-0.362,1.426,0.828,1.676,2
-0.323,-0.291,1.129,0.499,2.244,2
-0.395,0.993,-0.188,0.148,-0.332,1
-0.063,1.828,-1.394,0.518,-0.63,1
2.219,-1.76,-0.936,-0.576,-0.215,1
-0.547,0.902,-1.278,-0.69,-0.295,1
-0.669,0.491,0.807,0.137,-0.137,1
-0.66,1.229,0.246,0.204,0.3,1
-1.072,-0.629,0.482,1.123,-1.164,2
-0.607,-0.761,-0.289,1.123,1.636,2
-1.121,-2.14,-1.951,-1.651,-0.137,2
0.575,-0.174,-1.089,-0.368,-0.249,1
0.689,0.882,-1.182,-0.662,0.071,1
3.29,-1.824,-0.655,-0.591,-0.215,1
-0.187,0.811,0.015,-0.815,-0.354,1
-0.761,0.056,0.432,0.192,-0.503,1
0.402,0.969,-1.279,0.34,-0.597,1
-0.227,1.892,0.083,-0.986,-0.376,1
-0.597,-0.3,2.358,-1.665,-0.137,1
3.128,-0.2,-0.465,-0.129,0.082,1
-0.683,-0.154,2.075,-1.696,-0.137,1
-0.681,-0.177,1.21,-1.193,-0.137,1
-0.179,0.917,-1.358,-0.737,-0.35,1
1.802,-0.083,-0.412,0.764,-0.615,1
-0.448,-0.041,-1.231,-0.786,0.181,1
0.526,1.236,-1.19,-0.692,0.213,1
0.317,1.02,-1.226,-0.182,-0.401,1
-0.885,-1.184,-0.407,0.171,-0.137,1
3.039,-0.424,-1.023,-0.326,0.47,1
-1.314,-0.414,1.293,-1.328,-0.782,1
-0.423,0.188,1.573,-1.396,-0.137,1
1.373,0.106,-1.026,-0.601,0.045,1
-0.308,-0.746,0.799,0.945,0.952,2
-0.657,-0.601,1.032,0.696,0.642,2
-0.605,0.288,2.138,-1.294,-0.137,1
2.958,-0.723,-0.457,0.375,-0.446,1
-0.253,1.164,-1.414,-0.75,-0.346,1
-0.742,0.068,0.061,0.349,-0.137,1
-0.669,-1.045,-0.029,0.665,1.148,2
-0.757,-0.264,0.134,1.104,-0.137,2
-0.24,2.22,-1.634,0.566,-0.812,2
-1.051,-0.964,0.311,-0.501,-0.137,1
2.421,-0.922,0.3,-0.794,-0.309,1
-0.437,0.087,1.616,1.082,-1.118,2
-0.326,-0.712,1.344,0.277,1.172,2
-0.27,-0.271,1.084,0.203,-0.696,1
-0.765,-0.824,-0.162,2.446,-1.486,1
2.074,-0.723,-0.588,-0.333,-0.338,1
2.691,-0.825,-0.971,-0.274,-0.25,1
-1.541,0.814,0.068,-0.852,-0.44,1
-0.376,-0.103,1.853,0.688,-0.747,2
-0.542,0.6,-0.23,-0.797,-0.336,1
0.472,0.018,1.671,-1.113,-0.464,1
-0.105,2.076,-1.336,-0.742,0.185,1
0.815,0.161,-1.077,-0.334,-0.277,1
-0.029,-0.876,0.523,2.17,-1.269,1
-0.808,-1.133,-0.33,0.278,-1.805,1
0.278,1.433,-1.318,1.302,-0.633,2
-0.638,-0.275,2.084,-1.573,1.002,1
-0.161,-0.002,1.669,1.265,-0.137,2
0.346,1.278,0.909,-0.899,-0.408,2
-0.326,-0.644,1.112,0.915,2.346,2
2.731,-0.624,-0.983,-0.374,-0.042,1
-0.487,0.651,0.519,0.133,-0.543,1
-0.308,-1.222,0.89,0.596,-1.182,2
1.874,-0.342,-0.128,0.782,-0.677,1
-0.798,-0.907,0.233,-1.202,0.98,2
-0.707,-0.602,0.152,-0.994,1.966,2
-0.506,-0.98,1.227,0.765,-0.846,2
-1.042,-0.219,1.962,-1.378,-0.137,1
0.539,-0.634,-0.964,-0.354,0.062,1
-0.691,-0.764,-0.2,1.19,-0.137,2
-0.776,-0.833,0.375,2.004,-1.614,2
-0.496,0.638,-1.124,-0.655,-0.274,1
-0.475,-0.499,0.06,1.269,-0.137,2
-0.168,-0.1,1.03,0.28,-0.492,1
-0.32,0.982,0.59,0.262,-0.484,2
-0.739,-0.524,1.08,0.892,-0.137,1
-0.468,-0.813,0.152,0.998,-0.137,2
-0.356,-0.839,1.284,0.729,-1.087,2
-0.206,0.72,-1.169,-0.678,-0.137,1
-0.868,-1.065,0.047,1.858,-1.206,2
-0.454,-0.522,0.503,1.622,-0.998,1
0.163,1.76,-1.281,0.143,1.306,1
1.044,0.498,-0.178,1.1,-0.787,1
-0.677,-0.849,-0.01,2.233,-1.472,1
-0.664,-0.829,1.218,1.58,-1.129,1
-0.496,0.575,0.848,-1.042,-0.576,1
-1.087,-0.913,-1.452,-1.599,-0.137,2
1.592,0.19,-1.223,-0.652,-0.284,1
-0.194,-0.096,1.03,-1.082,1.046,2
-0.788,-1.085,-0.237,0.901,2.772,1
-0.505,-0.692,1.558,0.553,1.243,2
0.375,1.83,-1.285,-0.086,-0.137,1
2.605,-0.807,0.314,-0.775,-0.297,1
0.372,1.062,-1.24,-0.173,-0.464,1
3.165,-0.997,-0.953,-0.592,-0.022,1
0.135,1.263,-1.314,-0.182,-0.364,1
-0.727,-0.713,0.262,1.022,-0.897,2
2.119,0.237,-1.1,0.346,-0.57,1
1.765,0.079,-0.555,-0.233,-0.306,1
-0.586,-0.156,0.295,0.982,2.328,2
0.016,2.47,-1.446,0.243,0.393,1
-0.691,-0.346,0.223,-1.202,1.405,2
3.066,-1.827,-0.089,-0.244,-0.261,1
2.896,-0.712,-0.488,0.339,-0.515,1
0.185,0.329,-0.214,-0.724,0.109,1
-0.014,0.456,0.768,0.956,-0.85,2
-0.764,-0.475,-0.361,0.405,1.569,1
-0.312,-0.988,1.476,0.642,0.705,2
-0.59,-0.052,0.038,0.852,1.164,2
-0.478,2.265,-1.513,0.036,-0.461,1
-0.442,-0.623,0.089,1.324,-1.865,2
-0.562,1.931,-1.542,0.192,1.649,1
-0.671,-0.029,0.726,-1.196,-0.614,1
-0.514,0.496,1.213,0.776,1.491,1
1.049,0.541,-0.412,-0.036,1.334,1
-0.096,1.275,0.252,0.275,1.136,2
-0.003,-0.474,-0.614,-0.395,0.011,1
-0.582,-0.103,0.206,1.798,-1.477,2
2.353,-0.208,-0.486,-0.798,0.407,1
-0.688,-0.488,0.262,2.663,-1.829,2
-0.237,-0.594,1.545,-1.187,-0.537,2
-0.214,2.134,-1.536,0.114,-0.467,1
2.64,-0.083,-0.264,-0.013,0.34,1
-0.627,0.908,-0.287,-0.141,-0.354,1
2.453,-0.884,-0.966,-0.328,-0.236,1
-0.361,0.968,-1.17,-0.263,0.244,1
-0.771,-0.682,0.865,0.919,-0.137,1
-0.01,1.893,-1.377,-0.791,0.538,1
-0.602,2.197,-1.432,-0.138,0.204,1
0.434,0.934,-1.293,-0.755,0.251,1
0.482,0.174,-0.423,-0.27,0.066,1
-0.501,1.42,0.032,0.363,1.947,1
-0.302,1.914,-1.557,0.111,1.499,1
-1.321,0.187,1.11,-1.249,0.838,1
-0.721,0.194,1.203,-1.321,-0.725,1
-0.324,-0.899,-0.026,1.576,-1.223,2
0.482,0.03,0.435,0.045,0.279,2
-0.163,-0.728,1.257,0.662,0.793,2
-0.865,-1.061,-0.442,0.123,2.041,1
-0.7,-1.091,-0.32,0.893,3.069,2
-0.826,-0.889,0.112,0.585,-0.137,2
-0.158,0.383,0.122,-0.996,2.852,1
-0.306,-0.76,1.855,0.716,0.692,2
-0.288,1.915,-1.396,0.549,-0.771,2
-0.201,1.702,-1.448,-0.037,0.837,2
-0.136,1.209,1.056,-1.032,0.286,1
-0.448,-0.691,1.224,0.78,0.466,1
-0.761,-0.787,-0.192,2.109,-1.473,1
1.275,1.543,-1.273,-0.032,-0.426,1
-0.02,2.072,-1.525,0.237,0.363,1
2.452,0.27,-1.09,0.139,-0.48,1
0.493,0.599,-1.13,-0.955,2.105,1
-0.603,-0.003,0.997,2.451,-1.371,2
-0.697,-0.85,-0.108,1.191,-0.137,2
1.815,-0.716,-0.958,-0.59,-0.056,1
-0.628,-0.47,1.455,1.18,1.895,2
-0.222,0.371,-1.134,-0.315,-0.251,1
-0.5,0.633,-1.274,-0.693,-0.32,1
0.75,0.53,-0.15,-0.715,-0.342,1
-0.146,-0.742,-0.053,2.109,-1.116,2
1.874,-0.698,-0.959,-0.592,-0.056,1
-0.116,0.622,-1.34,-0.786,0.39,1
2.618,-0.987,-0.953,-0.395,-0.23,1
1.435,0.055,-1.008,-0.275,-0.245,1
-0.721,-0.884,0.074,0.55,-0.137,2
0.044,-0.842,0.915,1.826,1.196,2
2.027,-1.766,-0.949,-0.36,-0.238,1
-0.288,1.421,0.45,0.542,-0.781,2
1.591,-0.731,-0.953,-0.37,-0.027,1
-0.014,-0.508,0.254,-0.844,-0.137,1
0.911,0.625,-1.148,-0.66,-0.263,1
-0.865,-1.181,-0.579,-0.02,-0.789,1
-0.609,-0.3,1.097,0.512,-0.764,1
1.66,-0.175,-0.988,-0.363,-0.237,1
0.058,0.914,-1.328,-0.722,-0.316,1
0.325,0.006,1.764,-1.109,-0.519,2
-1.108,-1.87,-1.675,-1.734,-1.227,1
-0.351,-0.516,1.601,0.775,2.053,2
-0.173,0.736,0.853,0.431,1.635,2
0.869,-0.46,0.577,0.806,0.835,1
-0.672,-0.63,0.345,2.057,-0.137,2
1.627,-0.887,-0.654,-0.376,-0.29,1
0.427,2.386,-1.443,0.148,-0.619,1
-0.584,0.069,1.33,-1.274,0.683,1
-0.629,-0.655,0.184,0.946,-0.137,2
2.338,-0.51,-0.504,-0.177,0.997,1
0.911,1.106,0.351,0.223,-0.429,1
-0.814,-1.011,0.087,2.169,-1.474,2
-0.396,-0.9,0.712,2.136,-0.137,1
-0.502,-0.357,1.689,-1.324,-0.651,1
-0.576,-0.185,1.914,0.996,-0.841,1
-0.768,-0.655,0.302,2.097,-1.22,1
-0.72,-0.697,-0.017,-0.961,2.28,2
-0.604,0.448,2.019,-1.498,-0.137,1
-0.825,-0.786,-0.076,2.694,-0.137,1
2.245,-0.604,-0.955,-0.583,-0.049,1
-0.554,-0.39,1.1,0.995,2.55,2
-0.723,-0.692,0.004,-0.983,2.434,2
-1.173,-0.108,1.394,-1.436,-0.784,1
-0.73,-0.101,1.649,-1.373,-0.787,1
-0.526,-0.879,0.196,0.612,0.975,2
-0.326,1.079,1.498,-1.251,-0.678,1
0.12,1.226,-1.332,-0.215,-0.358,1
-0.735,-0.87,-0.589,0.754,2.773,2
0.509,1.153,-1.249,-0.208,-0.549,1
0.345,1.409,-1.243,-0.214,-0.352,1
-0.682,-0.923,0.446,1.686,1.328,1
-1.083,-0.689,0.748,0.746,-0.137,1
-0.473,-0.369,2.28,0.752,-0.778,1
0.565,0.966,-1.202,-0.75,0.17,1
0.803,0.35,-0.305,-0.146,-0.43,1
-0.774,-1.093,-0.249,1.586,-1.681,2
-0.663,-0.432,0.137,2.403,-0.137,2
-0.494,1.313,-1.464,0.126,-0.451,1
1.262,-0.409,-0.444,-0.263,-0.646,1
-0.804,-0.891,-0.364,0.788,1.655,1
-0.141,0.724,-1.206,-0.283,-0.278,1
0.582,1.767,-1.343,-0.718,-0.354,1
-0.652,-1.032,0.168,2.464,-1.584,1
-0.66,-0.141,2.535,-1.545,-0.137,1
