GLCM_Pan,Mean_G,Mean_NIR,SD_Plan,class
135.34,196.16,487.36,13.55,2
133.56,208.89,458.39,29.56,2
143.02,212.2,487.8,24.12,2
108.86,233.79,806.43,19.14,1
124.25,201.25,273.51,14.34,1
125.33,207.76,496.46,20.83,2
130.56,203.85,436.87,14.72,2
136.03,221.0,514.09,17.6,2
134.41,194.96,350.69,14.62,2
124.32,216.39,458.82,21.0,2
132.87,177.8,190.39,14.15,1
135.61,173.4,269.6,15.51,2
126.33,202.4,370.96,23.43,2
141.27,244.52,681.7,28.35,1
130.53,199.65,360.31,17.75,2
129.16,236.78,660.8,21.03,2
145.41,230.69,462.38,23.47,1
135.81,199.65,516.54,18.58,1
133.94,210.22,428.59,32.62,1
126.03,181.12,371.88,17.43,1
136.63,171.54,322.24,18.31,1
139.35,215.15,573.28,15.59,2
111.75,175.21,244.86,18.7,1
112.78,171.22,146.78,15.19,2
123.67,193.15,554.46,21.4,1
130.75,177.51,393.68,17.98,1
128.78,225.68,560.22,22.57,2
140.16,225.71,622.29,20.0,2
138.45,211.27,623.95,26.86,1
110.93,219.83,694.5,18.81,1
137.3,215.2,491.8,20.14,1
136.37,169.5,183.42,10.32,1
121.15,191.56,437.31,19.45,2
136.12,189.52,453.59,22.64,2
128.43,188.07,307.17,15.86,2
129.44,209.68,482.45,25.13,2
117.35,212.44,523.28,27.1,2
121.32,181.64,286.28,11.94,1
132.04,167.4,213.34,8.85,1
116.88,208.21,591.63,32.47,1
122.37,165.0,276.25,10.99,1
139.67,205.4,459.6,15.48,1
119.81,216.35,485.34,22.47,2
120.01,224.79,542.56,26.68,2
131.17,214.08,573.05,25.02,2
138.95,234.45,514.46,32.71,2
132.48,198.34,362.62,17.36,2
141.99,176.62,336.69,11.24,2
121.51,205.56,380.05,16.24,2
134.6,243.88,769.02,20.89,1
126.25,226.12,672.4,22.48,1
120.3,176.91,220.8,20.82,2
110.29,180.42,306.73,16.13,2
150.46,188.67,417.49,23.36,1
113.37,191.5,449.83,16.81,1
99.81,167.44,196.94,10.52,2
119.17,231.14,741.28,19.67,1
139.08,195.17,455.7,14.5,1
121.95,195.8,346.8,15.83,1
137.21,204.12,513.95,23.72,2
136.0,202.79,559.93,19.22,1
125.73,196.33,473.33,62.4,1
128.38,243.18,859.38,15.07,1
121.47,215.76,878.03,21.57,1
114.0,214.86,452.5,11.78,2
144.67,210.25,415.65,17.38,2
118.67,224.23,768.68,27.55,1
106.49,199.38,412.23,24.93,2
141.33,203.89,492.0,20.29,1
112.94,181.97,417.78,21.5,1
112.89,191.18,415.64,25.01,1
130.93,224.57,567.93,14.93,2
130.93,224.57,567.93,14.93,2
128.05,224.82,507.2,18.51,2
116.01,206.9,315.0,20.03,2
128.7,203.41,339.1,24.24,2
139.95,206.67,523.89,21.2,2
132.37,213.88,585.39,22.95,1
155.88,206.4,678.8,12.51,1
145.05,195.06,351.0,17.52,1
114.5,217.17,667.04,21.32,1
131.96,201.75,666.19,10.49,1
110.94,210.91,625.55,34.27,1
167.94,208.25,711.75,17.2,1
135.66,199.17,441.66,22.93,1
119.55,169.0,310.0,12.01,1
138.89,195.64,420.35,21.6,1
137.1,162.17,159.24,9.86,1
134.74,181.63,406.37,25.15,1
105.98,215.71,775.0,18.5,1
140.66,182.72,334.8,17.84,1
141.2,273.78,448.78,20.62,1
127.86,205.27,716.18,23.71,1
136.49,179.0,499.75,26.54,2
127.38,220.5,662.75,24.47,1
115.78,189.75,250.5,7.21,1
132.75,190.48,306.78,16.84,1
131.18,201.92,377.67,15.71,1
124.38,278.44,513.25,34.7,1
139.78,185.91,382.17,16.94,1
123.42,170.64,221.81,7.75,2
118.16,227.61,589.32,28.51,1
122.04,185.83,280.38,20.02,1
134.66,182.02,254.68,17.66,1
132.47,188.91,442.73,22.87,1
127.92,226.4,597.47,16.83,1
112.45,217.7,729.35,17.79,1
120.31,219.59,594.83,29.89,1
105.74,163.25,233.75,8.41,1
125.2,176.09,224.94,17.63,1
116.06,187.62,407.12,27.19,1
134.28,262.09,426.47,14.23,1
131.63,244.1,592.26,25.12,1
146.75,224.64,546.13,19.42,1
105.96,187.53,347.87,13.66,1
112.63,117.21,309.88,22.62,1
117.7,245.06,680.61,16.5,1
129.26,189.0,456.0,18.83,1
127.43,241.67,559.27,25.4,1
116.21,241.55,789.28,19.68,1
116.85,249.92,667.55,15.71,1
128.16,278.23,424.42,12.71,1
118.95,210.67,529.15,36.24,1
133.27,203.65,515.23,27.76,1
127.01,245.11,358.89,13.8,1
146.81,216.0,474.33,20.04,1
81.12,195.0,356.0,10.91,1
125.26,208.06,328.69,14.94,1
142.5,224.68,661.4,31.1,1
125.75,242.52,795.44,22.64,1
163.67,257.14,300.0,10.38,1
118.93,240.54,510.85,41.21,1
116.87,273.36,494.2,22.58,1
136.19,235.76,630.14,19.45,1
132.36,192.56,487.5,30.72,1
126.17,171.14,325.86,13.69,1
149.06,273.12,619.31,20.03,1
130.01,202.5,510.0,30.19,1
129.35,208.28,779.56,17.68,1
131.97,228.52,774.36,23.34,1
130.75,263.82,666.71,22.87,1
135.3,192.68,460.1,27.92,1
136.15,178.62,343.77,16.27,1
140.15,284.65,502.93,13.82,1
118.29,267.36,498.72,12.7,1
104.29,372.13,292.67,31.27,1
121.54,186.09,297.36,30.9,1
109.84,236.35,518.33,20.97,1
127.5,227.18,281.42,12.34,1
122.62,185.46,382.1,19.38,1
131.83,244.4,471.8,19.89,1
136.64,235.07,633.9,24.29,1
135.65,237.11,443.69,15.65,1
127.14,214.41,261.35,16.67,1
122.66,352.57,372.86,21.7,1
149.72,253.07,319.14,26.84,1
135.9,222.39,635.15,32.13,1
126.93,193.54,270.56,17.73,1
134.96,305.0,289.36,9.8,1
122.77,184.75,218.0,12.23,1
138.52,208.45,607.15,43.52,1
123.53,234.78,767.4,16.74,1
122.8,262.78,737.3,26.68,1
129.78,261.29,405.16,12.15,1
117.11,1848.92,1597.33,16.61,1
141.31,190.26,576.3,20.34,1
139.05,210.02,248.31,14.8,1
127.23,430.28,341.64,12.08,1
127.03,180.71,171.94,12.66,1
115.22,225.7,472.64,13.56,1
131.79,237.7,722.17,23.8,1
127.53,200.25,374.5,20.2,1
128.18,244.68,414.61,23.7,1
125.43,279.07,334.25,8.14,1
125.1,245.07,681.8,17.28,1
129.42,180.75,218.5,12.04,1
128.04,237.85,275.2,20.48,1
119.97,204.82,482.45,41.88,1
133.54,234.81,548.72,22.54,1
129.76,217.98,228.85,19.94,1
123.55,202.83,364.56,17.31,1
121.55,276.22,402.62,13.4,1
119.08,247.95,808.02,24.83,1
107.94,197.0,451.0,8.22,1
119.73,182.24,301.69,22.94,1
