a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,binaryClass
-0.2992,0.2974,0.1536,0.1282,1.6261,1.6709,0.494,7,P
0.0995,-0.3348,-0.4919,-0.406,1.4337,1.7564,0.3267,7,P
-0.0305,-0.0736,-0.4207,0.1465,6.4828,1.2705,0.7019,5,N
0.029,-0.2614,0.3204,0.1618,2.6567,2.7185,0.436,5,P
0.3232,0.2991,0.4772,0.0524,1.7558,2.4232,0.5999,6,P
0.2662,-0.1349,-0.3618,0.2866,1.6668,0.456,0.7339,8,P
0.4412,0.2453,0.2272,0.0492,2.0632,3.9332,0.3676,8,N
-0.2712,-0.4882,0.053,-0.1579,0.7921,2.2895,0.5098,7,P
0.4628,0.0469,0.1202,0.3806,1.1767,3.8167,0.5638,8,P
0.003,-0.2374,0.476,0.2846,1.4783,1.1444,0.5296,6,P
-0.0806,-0.3748,0.4736,-0.1168,5.0854,2.4891,0.4379,5,N
-0.1998,-0.3731,-0.0415,0.2047,0.6843,6.8307,0.8625,6,N
0.1244,-0.3742,-0.4177,-0.0687,1.1483,3.4835,0.5702,6,P
0.2129,-0.13,-0.1295,-0.2312,8.7657,0.6809,0.8103,7,N
-0.2048,0.3116,-0.2926,0.2904,3.7721,2.3181,0.922,7,P
-0.0784,-0.3064,-0.136,-0.1287,1.9263,7.0336,0.3621,8,N
0.3921,0.3035,0.3742,0.2704,1.5688,1.3003,0.5812,8,P
0.1773,-0.3714,0.0535,-0.0664,2.1286,4.4102,0.4694,6,N
-0.303,0.022,-0.2154,0.2478,0.9154,1.9666,0.4316,7,P
0.123,-0.2495,0.4305,0.0067,6.8409,4.785,0.8351,8,N
-0.211,0.2759,-0.4815,-0.4024,0.2961,2.5786,0.5896,5,P
-0.0821,0.2745,-0.3069,0.0615,3.2184,0.1951,0.4005,6,P
0.4534,-0.4754,-0.2058,0.3279,4.5384,3.1132,0.3894,5,N
-0.2366,-0.3125,-0.4749,0.1603,5.4341,14.2174,0.8746,5,N
0.1941,-0.4205,-0.4602,0.4486,0.0548,0.8491,0.6148,7,P
-0.3698,0.2249,0.0465,0.4263,9.0311,0.3296,0.917,7,N
0.0094,0.3693,-0.4741,0.0661,2.3855,1.5071,0.9024,5,P
0.4295,0.4635,-0.289,-0.0663,2.6182,2.4773,0.6888,5,P
-0.244,-0.4507,0.287,-0.2599,3.2019,4.3177,0.7547,5,N
0.0888,0.4289,-0.1885,-0.0509,1.1238,3.6592,0.7609,8,P
-0.045,0.3973,-0.2703,0.4919,0.6713,0.1643,0.5672,8,P
0.4823,0.3104,0.0869,-0.0533,3.7127,1.3111,0.6003,5,P
0.0213,0.2557,0.374,-0.2186,1.0896,0.0128,0.6147,5,P
0.1285,-0.2589,0.1541,-0.4399,4.6442,6.5736,0.6942,7,N
0.022,0.2267,-0.0139,0.0812,2.0571,0.0674,0.7131,6,P
0.437,-0.2549,0.364,-0.0411,0.546,0.3217,0.5448,7,P
-0.333,-0.1455,-0.2208,-0.0105,11.5375,3.4118,0.4778,8,N
-0.1042,-0.429,-0.4501,0.4438,1.8416,1.6017,0.7964,8,P
0.2159,0.1765,0.4072,0.0597,8.6711,1.5944,0.523,8,N
-0.427,-0.3684,-0.4565,0.0359,4.1069,4.1508,0.7728,5,N
-0.2787,0.3089,-0.474,-0.2149,1.2916,3.3763,0.5944,7,P
0.2866,-0.2798,-0.1467,-0.2449,0.7219,0.299,0.7224,5,P
0.3709,0.4168,0.4652,-0.0805,0.5964,1.2557,0.5852,5,P
0.1637,-0.1968,-0.1988,0.2932,2.4193,0.5415,0.8103,5,P
0.3693,0.2135,-0.0954,-0.1245,1.4217,1.6016,0.5064,6,P
-0.2678,-0.3316,-0.4753,-0.0992,2.6253,7.2175,0.6853,7,N
-0.3226,0.4417,-0.0385,-0.0325,0.1012,4.0808,0.645,5,P
-0.2259,-0.4146,-0.3243,0.1373,5.9762,2.5649,0.6115,5,N
-0.2088,-0.3481,-0.1126,-0.3002,3.1472,0.417,0.8265,5,P
0.0301,-0.4887,0.3214,0.3588,12.453,0.9499,0.6501,5,N
-0.1987,0.1569,-0.4717,-0.4071,7.5765,0.0273,0.3131,8,N
0.2515,0.1463,0.416,0.0158,5.3132,0.682,0.5528,8,P
0.3688,-0.4564,0.0823,0.2535,0.9204,1.1141,0.9248,8,P
-0.2246,0.4023,-0.4795,0.0607,0.2892,4.4041,0.8868,8,P
0.1209,0.4239,0.4635,-0.1995,2.7927,6.7724,0.456,6,N
-0.1586,0.2632,0.2601,-0.0175,4.8459,0.9639,0.3338,6,P
-0.0363,0.2197,0.3151,-0.0822,0.1765,20.2026,0.6739,8,N
-0.0587,0.2861,0.0915,-0.4844,3.4703,2.7062,0.5565,6,P
-0.33,0.2365,0.2654,-0.4436,5.2046,3.242,0.5978,5,N
-0.169,-0.403,0.0051,0.4076,3.9269,5.5248,0.3699,6,N
0.0926,-0.3414,-0.0134,0.2763,2.0831,0.402,0.3662,6,P
-0.107,-0.0542,-0.4559,-0.3646,1.4093,0.4984,0.5318,5,P
0.4779,-0.2476,0.4909,-0.4204,11.9141,4.7764,0.2545,5,N
0.1966,0.0497,0.2855,0.3283,9.8528,5.7982,0.2771,6,N
0.4771,-0.3738,0.0953,0.2223,1.2926,3.5931,0.3588,5,P
-0.1441,-0.4111,0.2764,-0.3977,0.9955,0.3194,0.6348,5,P
0.3017,-0.0939,-0.2958,-0.345,1.0959,3.2855,0.2265,8,N
-0.2381,-0.1839,0.0156,0.2515,1.597,2.0487,0.2889,6,P
0.0882,-0.0465,0.0511,0.2281,0.0427,2.6032,0.2449,7,P
-0.4745,0.2063,-0.2989,0.2782,1.1694,6.0565,0.1762,6,N
-0.1374,-0.2674,0.2618,-0.0117,2.948,2.9923,0.2562,6,P
0.3579,-0.3349,0.2159,-0.2761,1.7347,0.991,0.5592,6,P
-0.3173,-0.4237,-0.3866,0.3732,0.3474,0.8997,0.5686,8,P
0.3339,0.1141,0.0483,0.0233,1.5915,7.367,0.2295,8,N
-0.1037,-0.1512,-0.3429,-0.0868,0.8049,0.0297,0.5355,8,P
0.2202,-0.2822,0.0155,0.288,0.4769,0.6128,0.8457,7,P
-0.2269,-0.1019,0.0618,-0.287,2.0089,2.141,0.7866,8,P
0.052,0.0707,0.4008,0.2172,2.6452,0.533,0.6442,5,P
-0.1224,0.0229,-0.092,-0.3032,1.9469,1.1212,0.8504,8,P
-0.489,0.1037,0.188,-0.032,5.8561,0.3207,0.4931,5,P
-0.1673,0.2422,0.2073,0.3548,4.7798,7.6309,0.8151,8,N
0.4395,-0.0106,0.1966,-0.2602,8.6245,4.8569,0.9356,7,N
-0.1556,0.4497,-0.2887,0.0612,1.8059,1.4749,0.7571,8,P
0.3682,-0.1727,0.2239,0.0583,3.6402,1.1355,0.6935,7,P
0.0579,0.1224,-0.4622,0.0792,1.8419,1.6249,0.5314,8,P
-0.1692,0.3735,-0.0139,0.224,0.2106,1.301,0.7661,5,P
0.0109,0.4706,-0.1972,-0.1039,2.536,1.151,0.4457,7,P
0.3749,-0.3065,-0.1262,0.1736,4.8756,2.0586,0.7726,7,N
-0.3194,-0.2441,0.0274,0.2566,0.7245,1.4693,0.4511,6,P
0.4331,-0.1701,-0.2248,0.4849,13.2233,2.2354,0.7468,6,N
0.1334,-0.0838,0.1393,0.1041,7.3249,2.3801,0.435,8,N
0.3123,0.0479,-0.2672,0.2283,1.72,0.9526,0.4617,5,P
-0.0924,-0.4017,0.3455,0.0159,3.071,3.4178,0.8565,8,N
0.3133,-0.0753,-0.1641,-0.3206,0.4131,1.6059,0.4915,8,P
-0.1543,0.399,-0.4502,0.4194,0.316,1.0748,0.5619,5,P
0.1048,-0.4651,0.209,0.0753,1.9373,1.184,0.6412,8,P
-0.3204,0.0871,0.0193,-0.2176,0.2147,0.888,0.8198,6,P
-0.1854,0.0606,-0.0971,0.1602,0.6479,0.7711,0.7457,7,P
0.3788,-0.0748,0.0052,0.3109,0.4408,16.6501,0.8157,5,N
-0.0637,-0.1322,0.1779,-0.3549,8.7154,3.1305,0.8756,5,N
-0.2281,0.1045,0.3356,-0.3938,1.4238,1.7557,0.2295,7,P
-0.24,0.0551,-0.2114,-0.4365,1.8367,2.0913,0.7808,5,P
0.4433,-0.4676,-0.4172,-0.3534,2.3028,5.1756,0.7407,8,N
0.0646,-0.1957,-0.3108,0.308,1.7966,4.7285,0.8013,7,N
-0.0398,-0.4623,0.2539,-0.4246,1.5614,2.5715,0.8506,5,P
0.4824,0.0208,-0.2247,-0.2074,2.808,6.97,0.5787,7,N
0.4678,-0.318,0.2864,0.2819,4.0851,5.5118,0.2486,7,N
-0.1233,0.3455,-0.0804,0.3327,2.1946,2.6626,0.8638,8,P
-0.34,-0.3184,0.3507,0.2579,3.7023,3.5563,0.1696,6,P
0.002,-0.4016,-0.3473,-0.1859,0.8665,2.5741,0.7138,7,P
0.3047,-0.0866,0.279,-0.4387,1.0772,13.1997,0.5062,6,N
-0.4674,-0.3663,0.1157,-0.3319,0.2228,4.0596,0.3332,7,P
-0.357,0.1657,-0.3975,-0.1501,1.07,13.7937,0.4971,7,N
0.0418,0.3748,-0.4792,0.1532,3.7809,1.9561,0.4316,7,P
-0.1105,-0.4709,-0.2319,-0.1754,0.0597,0.114,0.7074,8,P
0.4338,0.2817,0.3064,0.3484,9.7312,5.8097,0.4657,6,N
-0.04,-0.3168,-0.0236,0.4828,0.7657,2.0207,0.3057,8,P
-0.4808,0.2852,-0.2996,0.4577,1.633,6.5802,0.6986,6,N
-0.4204,-0.0267,-0.1157,-0.2492,1.4607,4.9,0.3166,8,P
-0.4305,-0.4225,0.3099,-0.3546,0.9214,1.2833,0.8007,7,P
0.0656,0.1517,0.1627,-0.2244,1.6991,6.0854,0.7086,5,N
-0.436,0.487,0.3209,-0.4435,7.6243,2.0865,0.8936,6,N
0.0794,0.1014,0.0334,0.407,0.3316,1.7304,0.5407,8,P
-0.2115,-0.1167,-0.4302,-0.0638,4.6477,3.7504,0.9429,7,N
-0.4787,-0.1385,-0.1146,-0.0418,2.2752,0.358,0.5398,7,P
-0.1185,0.354,0.1852,0.1995,6.75,12.5572,0.5675,7,N
-0.1901,-0.4483,0.0135,0.4224,4.6167,1.531,0.5891,5,P
0.3982,-0.0031,0.156,-0.1989,0.0911,5.3016,0.927,7,P
0.3728,-0.4899,-0.4723,0.3756,1.6891,4.2694,0.9308,5,N
-0.0285,0.0365,-0.3747,-0.0122,2.8328,4.7701,0.2421,7,N
-0.3935,-0.0732,0.0691,0.3175,3.3547,4.683,0.5776,8,N
-0.2017,-0.145,0.3951,0.4083,0.4365,4.1582,0.4961,7,P
-0.1518,0.2162,0.4393,-0.1714,0.119,0.2051,0.7418,8,P
0.2095,0.0188,-0.4989,0.1583,3.0688,0.5352,0.838,8,P
-0.3767,0.2237,-0.0693,0.1651,0.3847,2.0038,0.1572,5,P
0.2983,0.0176,0.4941,0.2551,4.8147,1.6364,0.2634,6,N
0.2191,0.2941,0.3877,-0.3167,0.3653,0.71,0.621,5,P
-0.1618,0.2989,-0.4429,-0.3829,2.2265,0.0494,0.6041,8,P
0.4493,0.3298,-0.4143,-0.1298,7.0578,0.4174,0.8534,5,N
-0.276,0.4231,0.1912,-0.0288,3.3885,1.79,0.7401,5,P
0.1632,-0.057,-0.0704,-0.0072,4.0729,17.5621,0.2814,8,N
-0.0842,-0.4855,0.3467,-0.2479,1.2963,4.9587,0.4947,6,P
0.2918,-0.3023,-0.376,-0.2582,0.1525,1.0777,0.6558,8,P
0.4725,-0.3211,0.221,0.2075,7.5955,2.9581,0.1203,5,N
-0.1715,-0.1174,0.1443,-0.3072,9.3767,0.2112,0.8056,5,N
-0.4585,-0.2813,-0.3224,0.2545,1.6607,6.6745,0.7531,6,N
0.1879,0.3856,-0.1703,-0.2575,2.828,0.3098,0.4264,6,P
-0.4344,0.4371,-0.1457,0.3966,9.0949,0.6784,0.7175,6,N
0.1577,0.4448,-0.1179,0.4786,7.3417,1.2112,0.5791,8,N
-0.208,0.4297,0.0975,-0.0106,2.3686,3.3919,0.7096,8,P
0.3982,-0.2113,-0.3839,-0.4234,2.4537,2.3133,0.741,5,N
-0.3299,0.4599,0.4089,-0.2212,6.1493,0.9636,0.6638,7,P
-0.247,0.3855,-0.3851,-0.337,1.483,0.3507,0.537,7,P
-0.2439,0.2411,-0.2639,0.4134,1.9357,14.3906,0.6487,8,N
0.1849,0.1802,-0.2337,-0.3053,0.0018,3.8599,0.4395,8,P
-0.1334,0.1606,0.1723,-0.281,7.8115,0.6524,0.7624,5,N
-0.4824,-0.3804,-0.0593,0.0691,2.5484,0.348,0.7156,5,P
-0.2333,0.2278,-0.3115,-0.4257,3.5191,0.5928,0.7693,6,P
-0.3905,0.0829,-0.3322,0.2825,0.1768,3.3354,0.485,8,P
-0.1371,-0.333,0.4051,-0.1891,0.1027,8.7967,0.7064,6,N
-0.3915,-0.2417,0.3796,-0.2848,1.2643,1.4529,0.637,8,P
-0.4443,0.2235,-0.1025,-0.4105,7.2217,0.7061,0.3565,7,N
0.0383,0.4844,0.46,-0.089,1.4314,0.8148,0.4612,5,P
-0.1459,-0.3842,-0.1598,0.1826,1.2749,4.0572,0.5746,7,P
0.1982,0.4233,-0.1824,0.2064,0.9182,2.0081,0.5188,5,P
-0.4307,-0.2364,-0.4237,0.3756,3.3764,0.4131,0.4777,8,P
0.2154,0.0917,0.1807,0.0255,2.8407,0.2696,0.5375,8,P
-0.4815,0.2205,0.2944,-0.4874,0.6497,0.3834,0.6431,6,P
-0.0169,-0.3475,0.162,0.498,1.4878,0.7019,0.6168,6,P
-0.23,-0.1329,0.4037,0.2594,4.8845,11.9065,0.4242,8,N
-0.3856,0.2565,0.4382,-0.3712,1.622,6.5083,0.2334,7,N
0.0168,0.4139,-0.0518,-0.2683,0.3748,4.2163,0.2028,7,N
-0.4834,0.2795,0.157,-0.3436,11.0977,1.3877,0.5555,6,N
-0.0185,-0.1358,0.0912,-0.1254,2.1571,4.145,0.6784,8,P
-0.4001,-0.4137,0.338,0.1861,1.6675,1.9363,0.5954,7,P
-0.4225,0.4041,0.2515,0.3408,2.1755,9.5297,0.2851,6,N
0.3482,0.4004,0.1361,-0.4813,2.9167,2.0865,0.8273,7,P
-0.3633,0.1876,-0.1376,-0.4151,8.693,3.0905,0.4692,5,N
-0.0342,-0.4388,0.2847,0.0563,1.8119,0.7832,0.741,5,P
-0.4296,-0.42,-0.4683,-0.1158,1.8364,4.8921,0.8422,5,P
0.4035,0.4494,-0.2109,0.1414,5.0724,1.3099,0.4355,6,N
-0.3558,0.0541,0.0918,-0.1041,5.0406,0.9871,0.7848,8,P
0.2791,0.3785,-0.3307,-0.1642,1.7346,0.1602,0.4073,5,P
0.1348,0.0869,0.4536,-0.1784,0.6196,7.7673,0.7756,8,N
-0.1026,0.2692,-0.0792,-0.3369,1.0404,9.038,0.5361,8,N
0.4507,-0.481,-0.367,-0.1569,1.6227,3.4092,0.8093,7,P
-0.3315,-0.2885,0.3175,-0.4144,4.2872,0.317,0.7005,6,P
-0.1254,-0.3349,-0.2891,-0.4419,1.4973,1.8992,0.7967,6,P
-0.3165,-0.1765,0.3747,-0.384,0.6404,1.0697,0.7599,6,P
-0.3596,0.4743,-0.2193,0.4177,1.2288,8.4921,0.4399,5,N
0.4093,0.3225,0.2515,0.4902,0.6231,1.1339,0.7001,6,P
-0.4607,-0.3885,-0.2112,0.2134,2.9636,4.9299,0.7012,6,N
-0.18,-0.0308,-0.2071,0.2019,6.537,2.109,0.6241,6,N
-0.162,-0.3063,-0.0118,0.1581,0.714,2.1064,0.4923,7,P
0.2341,-0.1941,0.1986,-0.3514,14.1023,3.1091,0.6654,8,N
-0.0165,-0.0786,-0.288,0.3726,5.2982,2.8196,0.7441,6,N
0.1995,0.1119,0.2209,0.3356,0.1465,1.7309,0.697,5,P
0.4584,0.3578,0.0082,0.2237,0.5221,0.1751,0.5702,5,P
-0.1905,0.0534,-0.3776,0.0483,7.0597,10.0075,0.6444,6,N
-0.1808,0.47,0.2153,0.0425,3.2044,3.1203,0.9437,6,P
0.3659,0.0808,-0.0092,0.0133,12.51,3.1403,0.8349,7,N
-0.1611,0.2031,-0.0009,-0.1575,1.2959,1.6271,0.7038,6,P
0.1562,-0.0413,-0.2795,0.3834,5.6638,5.9242,0.7665,6,N
-0.3767,0.2366,0.1647,-0.3215,5.0178,1.0494,0.8054,8,P
-0.4928,0.1832,-0.2671,0.1065,6.2228,0.183,0.5109,6,P
0.4273,0.1032,0.3108,-0.0499,0.5958,0.1913,0.5798,8,P
0.2528,-0.3041,-0.1107,0.1679,2.4396,0.0847,0.5124,8,P
0.3375,0.2007,0.4105,-0.3794,0.0335,7.3121,0.3579,8,N
0.1162,0.4876,-0.2151,-0.2574,0.6552,1.7067,0.5915,7,P
0.0697,0.4062,0.026,-0.3583,3.7979,1.0189,0.7999,7,P
-0.3125,-0.2743,0.1019,-0.3792,0.1996,3.3816,0.8043,6,P
0.4389,0.1164,-0.1843,0.3616,8.8104,1.0127,0.8188,5,N
-0.3484,-0.0438,0.4753,0.4909,1.3269,3.0494,0.7799,5,P
0.2302,-0.0361,-0.1882,0.0081,2.9106,7.9364,0.3572,5,N
0.3855,-0.1527,0.2894,-0.1325,1.2188,1.8252,0.7168,5,P
0.2065,0.2727,0.1506,0.1337,0.2432,3.983,0.7191,6,P
-0.3055,0.4231,-0.1906,-0.3557,0.9703,5.894,0.4632,7,N
-0.2497,-0.2313,0.1859,-0.2377,0.7663,1.9208,0.6145,8,P
0.3427,-0.4931,-0.0754,-0.2611,7.7225,3.1085,0.2079,7,N
-0.0204,-0.2391,-0.0199,0.0038,0.1362,1.3853,0.556,5,P
-0.2195,0.2648,0.1103,-0.2635,0.784,1.2608,0.7815,6,P
-0.2901,0.0486,-0.2945,0.3297,1.2586,0.497,0.5456,8,P
-0.1644,-0.3372,-0.1798,-0.2139,5.5562,0.188,0.3395,5,P
-0.0406,-0.425,0.4716,-0.3343,13.6682,2.974,0.5568,6,N
0.1304,0.3892,0.352,0.4956,1.3298,2.4817,0.9579,8,P
-0.3532,-0.245,-0.414,-0.047,0.8701,0.2361,0.69,8,P
0.365,-0.4419,0.189,0.2885,1.8359,0.9504,0.7145,7,P
-0.0512,-0.3119,-0.1168,-0.1952,0.4226,0.2554,0.8144,5,P
0.3042,0.0921,-0.2796,-0.3777,1.472,4.5674,0.4655,7,N
0.3543,-0.4786,-0.2451,0.0324,1.4446,0.7947,0.5431,7,P
0.4922,-0.0576,-0.1782,-0.0572,4.1335,11.373,0.1057,5,N
0.0018,0.194,-0.2257,0.3929,3.9311,0.9444,0.8249,5,P
-0.1104,0.3778,0.1828,-0.498,0.7765,0.4266,0.3084,6,P
0.3396,0.2951,0.2879,0.3224,0.8642,1.1798,0.9448,5,P
0.0918,-0.2507,-0.2195,0.4341,0.5423,1.104,0.1822,5,P
0.4969,0.0368,-0.1805,-0.1958,1.9812,0.8748,0.5815,6,P
-0.3109,0.4156,-0.1045,-0.4553,0.7621,0.4278,0.6835,8,P
0.2822,-0.1948,0.0738,0.338,1.1049,1.6125,0.7483,8,P
-0.4347,-0.4262,-0.0359,0.3607,4.3029,14.2443,0.211,8,N
-0.1792,-0.4213,0.1753,0.465,1.2702,2.7315,0.3755,8,P
0.224,-0.1244,-0.4912,0.0047,12.1565,5.9107,0.8339,7,N
-0.2804,-0.0845,0.241,0.0098,2.0605,0.4311,0.5423,6,P
-0.0398,0.2679,-0.223,-0.3678,4.7301,0.0472,0.4228,8,P
0.1753,0.389,0.2091,0.3137,1.0975,1.9166,0.6589,6,P
0.2698,-0.3506,0.2146,-0.4165,0.6581,0.1062,0.8648,5,P
0.4073,0.1012,0.1622,-0.1193,4.3441,4.3774,0.3597,7,N
0.1254,0.1475,-0.4375,-0.0259,2.669,1.5694,0.3509,6,P
-0.4873,0.2911,0.3394,-0.1355,2.447,0.177,0.2143,5,P
-0.1682,0.0609,-0.4937,-0.0396,1.6906,8.1765,0.7688,6,N
0.0054,-0.1703,0.0447,-0.2143,0.106,4.0045,0.6905,5,P
0.013,-0.4565,0.2718,-0.0622,0.5594,0.824,0.5388,8,P
0.2362,-0.405,-0.2678,0.2369,1.5545,3.2618,0.5526,8,P
0.3577,-0.129,-0.1239,-0.0452,1.1384,4.6929,0.7315,6,P
-0.1774,0.2148,0.1656,0.1686,2.8945,1.1553,0.313,7,P
-0.045,-0.238,0.4605,-0.4831,0.1904,0.3199,0.681,5,P
-0.1733,-0.1904,-0.3249,0.4238,2.437,8.3735,0.6996,7,N
-0.2281,-0.0477,-0.2076,-0.0131,0.8325,1.1082,0.9016,7,P
-0.4061,0.1766,-0.3418,-0.0584,1.4317,0.5175,0.4452,8,P
0.1731,0.3741,-0.367,-0.0099,2.6916,0.298,0.6246,7,P
0.1104,0.3046,0.2056,0.1942,0.4247,2.1864,0.3564,5,P
-0.0057,-0.3574,-0.3599,-0.3935,6.6206,14.0989,0.4028,7,N
-0.1688,0.1839,0.3653,0.385,1.2061,0.1351,0.1781,5,P
0.4999,-0.2085,0.0537,0.3358,10.3939,3.411,0.265,7,N
-0.3982,-0.3463,0.3245,-0.4197,4.3994,4.7619,0.5196,5,N
-0.0065,-0.2327,-0.0902,0.1718,13.1951,0.3333,0.7017,5,N
0.0038,0.2359,0.2116,0.2262,0.7234,1.9558,0.7872,5,P
-0.1785,-0.097,0.1981,-0.3101,6.4057,0.5628,0.9263,7,N
-0.3487,0.1477,-0.2336,0.0714,12.8053,2.7621,0.4489,5,N
-0.1779,-0.1336,0.0429,0.4029,13.9672,0.4615,0.6068,6,N
0.1502,-0.0743,-0.1867,-0.4153,2.5322,4.1697,0.627,5,N
0.1593,0.4847,0.0119,-0.4171,2.6926,4.2851,0.5039,8,N
-0.3977,-0.0175,-0.2044,0.453,0.9625,5.9965,0.7261,8,P
0.3311,-0.2964,0.2252,-0.3995,1.2775,5.4856,0.8007,5,N
-0.0265,-0.2378,-0.3884,-0.4124,10.022,0.1909,0.6251,7,N
0.2299,0.087,0.0356,-0.1893,0.431,2.0846,0.6191,5,P
0.3976,-0.4463,0.361,-0.2531,0.4506,2.3901,0.5025,7,P
-0.4672,0.3605,-0.3668,-0.4524,2.2366,9.828,0.4133,7,N
-0.1721,0.0486,-0.4883,-0.1688,4.6894,6.9755,0.5837,6,N
0.4523,-0.229,-0.4722,0.3854,2.4914,0.1868,0.3179,7,P
-0.0265,-0.1141,-0.0881,-0.0305,3.9197,1.6743,0.3982,7,P
-0.4347,0.3476,-0.176,0.3758,0.1783,5.9608,0.4448,8,P
0.0078,-0.2643,0.377,0.0498,9.1309,3.0256,0.1541,7,N
0.0774,-0.4851,0.2935,-0.2769,6.1969,3.3324,0.4365,7,N
-0.095,-0.1201,-0.0865,-0.1961,6.1805,6.6161,0.6465,5,N
-0.3293,-0.3366,0.1883,-0.1055,0.9568,2.8051,0.1143,6,P
-0.1167,0.4157,-0.2435,0.3549,0.7527,6.6223,0.2228,5,N
0.4577,-0.2113,0.2988,-0.3142,12.5008,0.2079,0.8491,8,N
0.4819,-0.1598,-0.3335,0.2492,0.3336,2.112,0.4116,8,P
0.0369,-0.1508,0.3037,-0.3634,0.4342,0.4137,0.9045,6,P
-0.14,0.248,-0.2745,-0.1938,0.2256,1.5858,0.338,7,P
-0.1996,0.0621,-0.1562,-0.3237,9.3459,4.0809,0.7483,6,N
0.4401,-0.2298,-0.3379,0.0385,0.8889,2.9874,0.6233,6,P
-0.4436,0.4891,0.0989,0.1972,0.0135,1.574,0.4265,7,P
-0.0996,-0.1898,0.0676,0.2611,0.6631,18.2749,0.8846,6,N
0.1441,-0.2956,-0.4038,0.4845,0.7001,6.6653,0.4071,5,N
-0.4483,-0.4846,0.3234,-0.1021,2.4223,0.6972,0.8163,7,P
-0.2853,-0.3247,0.1829,0.0991,2.3655,1.5517,0.3479,8,P
0.4488,0.3123,0.3583,0.4877,6.4104,1.5611,0.8212,5,N
0.1799,-0.2969,0.0991,-0.0808,4.1297,0.932,0.7895,6,P
-0.2081,0.3476,-0.4179,-0.3326,0.0166,2.0598,0.7179,8,P
0.2703,0.2613,0.1812,-0.1019,7.3431,4.0665,0.3316,7,N
0.3579,0.3065,-0.3049,0.1061,7.2139,6.0739,0.5539,6,N
-0.2414,0.2979,0.3513,-0.2657,10.0128,3.0938,0.9606,8,N
-0.4779,-0.2524,0.095,-0.4844,3.2502,1.0676,0.6563,7,P
0.2378,0.409,0.0424,-0.0227,2.8474,1.6553,0.59,5,P
0.3295,-0.3871,0.4852,0.2173,1.8744,2.7126,0.4592,5,P
0.214,-0.2914,0.207,0.0106,0.1541,5.2955,0.5037,7,P
0.3966,-0.3782,0.0801,-0.3861,3.9267,1.0448,0.8737,7,P
0.3895,-0.2312,-0.4699,-0.1387,0.8712,1.3084,0.7768,5,P
0.0059,-0.4901,-0.1013,-0.2554,4.4234,9.8037,0.4987,6,N
0.0762,-0.4028,0.1754,-0.2114,1.716,0.2064,0.5904,7,P
-0.2745,-0.2404,-0.4229,0.3406,2.0362,3.8657,0.5178,6,P
0.3739,0.4388,0.4999,0.2166,3.8506,4.2237,0.4955,5,N
0.071,-0.2213,0.3075,0.391,1.9374,3.9288,0.7725,8,P
0.2518,-0.0019,0.3913,-0.0837,2.7878,5.7032,0.4278,5,N
0.0164,0.1603,-0.303,0.3232,0.4747,0.2,0.7928,5,P
0.413,-0.4627,0.1368,-0.1448,2.0285,0.0961,0.5296,8,P
0.118,-0.295,-0.2894,0.156,0.0389,0.6926,0.7372,6,P
-0.1956,0.0454,0.0135,-0.402,1.6385,1.8747,0.5182,8,P
0.2868,-0.3858,0.0255,0.476,0.2112,1.0171,0.8399,7,P
0.328,-0.4663,-0.4838,-0.0931,1.2876,1.1301,0.6996,8,P
-0.0163,0.3324,0.4199,0.0581,1.9325,0.6756,0.3889,7,P
-0.238,-0.39,-0.0017,-0.228,0.3394,0.8231,0.51,5,P
-0.1215,-0.0135,-0.4938,-0.4443,0.3137,3.6911,0.8475,8,P
-0.434,-0.1962,-0.3894,0.3778,0.0994,0.3463,0.7668,8,P
-0.0286,0.294,-0.4422,0.4964,0.7287,5.3685,0.7212,7,N
0.3821,0.4711,0.1096,0.2912,0.0788,5.6302,0.4777,5,N
0.0885,-0.2595,0.0133,-0.1065,15.1552,3.716,0.5805,5,N
-0.109,-0.4558,0.0549,0.3265,1.7189,0.9823,0.283,5,P
0.2379,0.0246,-0.1988,0.2679,9.3636,1.4846,0.6048,8,N
0.0416,0.4669,-0.4249,-0.2644,0.9122,4.4689,0.308,7,N
-0.1548,-0.1319,0.2732,0.4338,3.3964,0.8485,0.7635,8,P
-0.0118,-0.446,0.2431,-0.3886,5.7005,5.5495,0.3149,5,N
0.1744,-0.2248,0.269,-0.0943,0.4034,2.1922,0.2947,8,P
0.4751,-0.3672,0.3538,-0.2025,6.2838,4.6819,0.7143,8,N
-0.4832,-0.2879,-0.1407,-0.3747,1.0518,0.8139,0.5247,8,P
-0.1253,-0.1007,-0.4878,-0.2811,0.0062,1.0389,0.8104,7,P
0.4936,0.2193,0.0364,0.3157,1.8329,11.0836,0.6227,7,N
-0.3984,0.0036,0.0456,-0.073,0.4252,11.8028,0.8307,7,N
-0.0729,0.2598,0.0913,-0.2335,4.79,1.5881,0.3183,7,P
-0.2361,-0.3781,0.3274,-0.4394,1.1666,1.7327,0.4623,7,P
-0.2934,0.4974,0.3232,0.4701,0.0655,0.8555,0.5684,5,P
0.2684,-0.1683,-0.4954,0.195,2.2463,4.723,0.5373,7,N
0.3481,0.2784,-0.3389,-0.0982,2.7277,1.3877,0.4468,6,P
-0.0177,-0.3399,0.33,0.4985,5.6814,1.6035,0.8201,7,N
